# event_ticker=KXATPMATCH-26APR10VACDE
# final_score=6-4 3-6 6-3
# score_resolution=4-6 6-3 3-6
# match_winner=Valentin Vacherot
# fav_player=Alex de Minaur
# dog_player=Valentin Vacherot
# kalshi_date=2026-04-10
timestamp,Alex de Minaur,Valentin Vacherot
2026-04-10T17:46:00Z,21.83,77.83
2026-04-10T17:47:00Z,40.38,60.18
2026-04-10T17:48:00Z,31.70,68.57
2026-04-10T17:49:00Z,21.30,75.98
2026-04-10T17:50:00Z,14.85,83.02
2026-04-10T17:51:00Z,11.17,87.63
2026-04-10T17:52:00Z,10.39,88.08
2026-04-10T17:53:00Z,5.51,95.12
2026-04-10T17:54:00Z,5.91,93.83
2026-04-10T17:55:00Z,12.07,88.39
2026-04-10T17:56:00Z,6.80,96.00
2026-04-10T17:57:00Z,1.00,99.00
2026-04-10T17:58:00Z,1.00,99.00
2026-04-10T17:59:00Z,1.00,99.00
2026-04-10T18:00:00Z,1.00,99.00
2026-04-10T18:01:00Z,1.00,99.00
2026-04-10T18:02:00Z,1.00,99.00
