# event_ticker=KXATPMATCH-26MAY01SINFIL
# final_score=6-2 6-4
# score_resolution=2-6 4-6
# match_winner=Jannik Sinner
# fav_player=Arthur Fils
# dog_player=Jannik Sinner
# kalshi_date=2026-05-01
timestamp,Jannik Sinner,Arthur Fils
2026-05-01T14:54:00Z,96.68,4.19
2026-05-01T14:55:00Z,95.27,4.99
2026-05-01T14:56:00Z,94.78,5.71
2026-05-01T14:57:00Z,94.99,5.98
2026-05-01T14:58:00Z,94.85,5.49
2026-05-01T14:59:00Z,95.99,5.04
2026-05-01T15:00:00Z,95.95,4.84
2026-05-01T15:01:00Z,95.82,5.01
2026-05-01T15:02:00Z,95.00,5.93
2026-05-01T15:03:00Z,95.00,5.48
2026-05-01T15:04:00Z,94.99,6.00
2026-05-01T15:05:00Z,94.97,5.69
2026-05-01T15:06:00Z,94.72,6.22
2026-05-01T15:07:00Z,94.71,6.94
2026-05-01T15:08:00Z,94.95,6.22
2026-05-01T15:09:00Z,95.00,5.99
2026-05-01T15:10:00Z,95.58,4.87
2026-05-01T15:11:00Z,95.07,5.10
2026-05-01T15:12:00Z,95.00,5.59
2026-05-01T15:13:00Z,96.61,3.94
2026-05-01T15:14:00Z,96.06,4.28
2026-05-01T15:15:00Z,95.00,6.03
2026-05-01T15:16:00Z,95.00,6.42
2026-05-01T15:17:00Z,94.99,6.88
2026-05-01T15:18:00Z,93.53,7.35
2026-05-01T15:19:00Z,94.13,7.57
2026-05-01T15:20:00Z,94.84,6.35
2026-05-01T15:21:00Z,94.03,6.56
2026-05-01T15:22:00Z,94.15,6.64
2026-05-01T15:23:00Z,93.35,7.61
2026-05-01T15:24:00Z,92.74,7.86
2026-05-01T15:25:00Z,91.80,8.23
2026-05-01T15:26:00Z,91.50,9.57
2026-05-01T15:27:00Z,92.78,8.36
2026-05-01T15:28:00Z,94.00,6.55
2026-05-01T15:29:00Z,94.89,5.76
2026-05-01T15:30:00Z,94.28,6.70
2026-05-01T15:31:00Z,94.00,6.31
2026-05-01T15:32:00Z,96.28,4.30
2026-05-01T15:33:00Z,98.96,1.34
2026-05-01T15:34:00Z,99.00,1.00
2026-05-01T15:35:00Z,99.00,1.00
2026-05-01T15:36:00Z,99.00,1.00
2026-05-01T15:37:00Z,99.00,1.00
2026-05-01T15:38:00Z,99.00,1.00
2026-05-01T15:39:00Z,99.00,1.00
2026-05-01T15:40:00Z,99.00,1.00
2026-05-01T15:41:00Z,99.00,1.00
2026-05-01T15:42:00Z,99.00,1.00
