# event_ticker=KXATPCHALLENGERMATCH-26MAY18MATTAK
# final_score=6-4 6-2
# match_winner=Yusuke Takahashi
# fav_player=Yusuke Takahashi
# dog_player=Ryuki Matsuda
# kalshi_date=2026-05-18
timestamp,Ryuki Matsuda,Yusuke Takahashi
2026-05-19T06:23:00Z,12.62,88.75
2026-05-19T06:24:00Z,13.83,89.89
2026-05-19T06:25:00Z,6.60,94.87
2026-05-19T06:26:00Z,6.05,94.99
2026-05-19T06:27:00Z,6.46,94.61
2026-05-19T06:28:00Z,6.66,93.71
2026-05-19T06:29:00Z,3.93,95.18
2026-05-19T06:30:00Z,5.50,94.73
2026-05-19T06:31:00Z,6.55,94.02
2026-05-19T06:32:00Z,4.23,95.88
2026-05-19T06:33:00Z,3.04,96.84
2026-05-19T06:34:00Z,1.76,98.00
2026-05-19T06:35:00Z,1.39,98.75
2026-05-19T06:36:00Z,1.10,99.00
2026-05-19T06:37:00Z,1.00,99.00
2026-05-19T06:38:00Z,1.00,99.00
2026-05-19T06:39:00Z,1.00,99.00
2026-05-19T06:40:00Z,1.00,99.00
2026-05-19T06:41:00Z,1.00,99.00
2026-05-19T06:42:00Z,1.00,99.00
2026-05-19T06:43:00Z,1.00,99.00
2026-05-19T06:44:00Z,1.00,99.00
2026-05-19T06:47:00Z,1.00,99.00
2026-05-19T06:48:00Z,1.00,99.00
2026-05-19T06:49:00Z,1.00,99.00
2026-05-19T06:50:00Z,1.00,99.00
2026-05-19T06:51:00Z,1.00,99.00
2026-05-19T06:53:00Z,1.00,99.00
