# event_ticker=KXATPMATCH-26APR19COBSHE
# final_score=6-2 7-5
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Flavio Cobolli
# kalshi_date=2026-04-19
timestamp,Flavio Cobolli,Ben Shelton
2026-04-19T11:56:00Z,38.53,62.55
2026-04-19T11:57:00Z,36.91,64.30
2026-04-19T11:58:00Z,29.63,72.21
2026-04-19T11:59:00Z,27.69,73.20
2026-04-19T12:00:00Z,27.46,73.97
2026-04-19T12:01:00Z,27.07,74.57
2026-04-19T12:02:00Z,26.85,75.22
2026-04-19T12:03:00Z,24.55,75.06
2026-04-19T12:04:00Z,25.00,75.86
2026-04-19T12:05:00Z,25.41,75.05
2026-04-19T12:06:00Z,25.95,74.97
2026-04-19T12:07:00Z,25.94,74.55
2026-04-19T12:08:00Z,26.00,74.86
2026-04-19T12:09:00Z,27.01,75.28
2026-04-19T12:10:00Z,27.00,74.91
2026-04-19T12:11:00Z,26.14,74.40
2026-04-19T12:12:00Z,25.60,76.86
2026-04-19T12:13:00Z,23.98,78.24
2026-04-19T12:14:00Z,21.74,79.18
2026-04-19T12:15:00Z,23.04,79.14
2026-04-19T12:16:00Z,23.08,78.73
2026-04-19T12:17:00Z,23.00,79.01
2026-04-19T12:18:00Z,21.04,79.97
2026-04-19T12:19:00Z,22.56,76.97
2026-04-19T12:20:00Z,24.00,77.00
2026-04-19T12:21:00Z,24.00,77.19
2026-04-19T12:22:00Z,23.47,77.90
2026-04-19T12:23:00Z,20.82,78.77
2026-04-19T12:24:00Z,23.00,77.90
2026-04-19T12:25:00Z,23.00,77.49
2026-04-19T12:26:00Z,23.00,77.35
2026-04-19T12:27:00Z,23.00,76.85
2026-04-19T12:28:00Z,23.88,75.80
2026-04-19T12:29:00Z,24.90,75.07
2026-04-19T12:30:00Z,27.00,75.37
2026-04-19T12:31:00Z,22.55,76.70
2026-04-19T12:32:00Z,28.76,73.68
2026-04-19T12:33:00Z,25.81,81.98
2026-04-19T12:34:00Z,27.94,73.92
2026-04-19T12:35:00Z,29.87,71.36
2026-04-19T12:36:00Z,29.62,71.25
2026-04-19T12:37:00Z,28.64,74.68
2026-04-19T12:38:00Z,28.83,74.57
2026-04-19T12:39:00Z,31.38,75.74
2026-04-19T12:40:00Z,25.88,75.64
2026-04-19T12:41:00Z,29.15,73.81
2026-04-19T12:42:00Z,30.31,72.29
2026-04-19T12:43:00Z,30.61,71.84
2026-04-19T12:44:00Z,30.87,72.09
2026-04-19T12:45:00Z,31.43,72.97
2026-04-19T12:46:00Z,24.68,75.09
2026-04-19T12:47:00Z,22.83,77.98
2026-04-19T12:48:00Z,24.62,76.07
2026-04-19T12:49:00Z,28.85,73.04
2026-04-19T12:50:00Z,28.83,72.98
2026-04-19T12:51:00Z,30.40,70.52
2026-04-19T12:52:00Z,26.62,73.43
2026-04-19T12:53:00Z,29.02,73.73
2026-04-19T12:54:00Z,24.11,75.10
2026-04-19T12:55:00Z,23.68,77.59
2026-04-19T12:56:00Z,20.41,81.35
2026-04-19T12:57:00Z,24.34,75.58
2026-04-19T12:58:00Z,28.40,72.65
2026-04-19T12:59:00Z,28.16,72.14
2026-04-19T13:00:00Z,30.53,74.88
2026-04-19T13:01:00Z,35.02,66.18
2026-04-19T13:02:00Z,31.09,68.43
2026-04-19T13:03:00Z,25.43,74.61
2026-04-19T13:04:00Z,21.55,79.44
2026-04-19T13:05:00Z,23.99,76.24
2026-04-19T13:06:00Z,24.29,76.78
2026-04-19T13:07:00Z,11.09,93.50
2026-04-19T13:08:00Z,3.76,96.62
2026-04-19T13:09:00Z,4.63,93.27
2026-04-19T13:10:00Z,4.31,95.72
2026-04-19T13:11:00Z,1.44,98.81
2026-04-19T13:12:00Z,1.44,99.00
