# event_ticker=KXATPCHALLENGERMATCH-26MAR17NEUNAG
# final_score=3-6 6-3 6-4
# match_winner=Lukas Neumayer
# fav_player=Lukas Neumayer
# dog_player=Sumit Nagal
# kalshi_date=2026-03-17
timestamp,Lukas Neumayer,Sumit Nagal
2026-03-18T11:07:00Z,25.00,75.64
2026-03-18T11:08:00Z,23.00,79.00
2026-03-18T11:09:00Z,24.00,79.00
2026-03-18T11:10:00Z,24.00,75.10
2026-03-18T11:11:00Z,25.00,75.10
2026-03-18T11:12:00Z,25.00,79.00
2026-03-18T11:13:00Z,22.11,79.00
2026-03-18T11:14:00Z,23.20,79.00
2026-03-18T11:15:00Z,24.66,80.00
2026-03-18T11:17:00Z,24.66,80.00
2026-03-18T11:18:00Z,25.00,80.00
2026-03-18T11:19:00Z,25.00,80.00
2026-03-18T11:20:00Z,25.00,80.00
2026-03-18T11:21:00Z,21.78,79.95
2026-03-18T11:22:00Z,21.78,74.11
2026-03-18T11:23:00Z,24.00,74.11
2026-03-18T11:24:00Z,24.00,77.87
2026-03-18T11:25:00Z,24.00,74.00
2026-03-18T11:26:00Z,24.00,80.87
2026-03-18T11:27:00Z,24.00,79.78
2026-03-18T11:28:00Z,17.95,77.70
2026-03-18T11:29:00Z,16.00,81.47
2026-03-18T11:30:00Z,20.00,80.56
2026-03-18T11:31:00Z,21.00,84.00
2026-03-18T11:32:00Z,21.00,84.00
2026-03-18T11:33:00Z,25.00,74.00
2026-03-18T11:34:00Z,25.00,74.89
2026-03-18T11:35:00Z,25.91,75.88
2026-03-18T11:36:00Z,29.00,76.95
2026-03-18T11:37:00Z,28.00,78.74
2026-03-18T11:38:00Z,28.00,70.51
2026-03-18T11:39:00Z,30.00,73.19
2026-03-18T11:40:00Z,30.00,72.00
2026-03-18T11:41:00Z,28.00,79.00
2026-03-18T11:42:00Z,23.00,77.80
2026-03-18T11:43:00Z,29.00,77.39
2026-03-18T11:44:00Z,29.00,77.13
2026-03-18T11:45:00Z,29.00,75.00
2026-03-18T11:46:00Z,28.80,70.00
2026-03-18T11:47:00Z,29.00,74.14
2026-03-18T11:48:00Z,29.00,73.77
2026-03-18T11:49:00Z,29.00,70.13
2026-03-18T11:50:00Z,28.75,75.00
2026-03-18T11:51:00Z,30.00,72.00
2026-03-18T11:52:00Z,30.00,71.37
2026-03-18T11:53:00Z,29.09,70.23
2026-03-18T11:54:00Z,30.00,71.91
2026-03-18T11:55:00Z,27.29,73.00
2026-03-18T11:56:00Z,26.20,72.82
2026-03-18T11:57:00Z,26.00,76.00
2026-03-18T11:58:00Z,29.00,76.00
2026-03-18T11:59:00Z,28.11,75.80
2026-03-18T12:00:00Z,28.11,74.00
2026-03-18T12:01:00Z,25.65,73.09
2026-03-18T12:02:00Z,22.54,77.52
2026-03-18T12:03:00Z,25.82,77.06
2026-03-18T12:04:00Z,26.69,72.00
2026-03-18T12:05:00Z,27.00,73.38
2026-03-18T12:06:00Z,27.00,79.00
2026-03-18T12:07:00Z,27.00,79.00
2026-03-18T12:08:00Z,27.00,77.74
2026-03-18T12:09:00Z,28.00,73.59
2026-03-18T12:10:00Z,28.00,79.69
2026-03-18T12:11:00Z,27.83,79.69
2026-03-18T12:12:00Z,22.12,75.35
2026-03-18T12:13:00Z,28.00,73.33
2026-03-18T12:14:00Z,25.69,73.33
2026-03-18T12:15:00Z,27.00,75.80
2026-03-18T12:16:00Z,27.00,76.72
2026-03-18T12:17:00Z,19.46,83.65
2026-03-18T12:18:00Z,31.84,75.30
2026-03-18T12:19:00Z,31.40,70.83
2026-03-18T12:20:00Z,33.00,73.00
2026-03-18T12:21:00Z,31.38,73.00
2026-03-18T12:22:00Z,32.35,73.00
2026-03-18T12:23:00Z,32.72,62.59
2026-03-18T12:24:00Z,33.00,62.59
2026-03-18T12:25:00Z,30.00,64.00
2026-03-18T12:26:00Z,30.07,64.00
2026-03-18T12:27:00Z,30.67,67.72
2026-03-18T12:28:00Z,30.67,68.00
2026-03-18T12:29:00Z,36.00,63.89
2026-03-18T12:30:00Z,36.00,67.00
2026-03-18T12:31:00Z,37.87,67.00
2026-03-18T12:33:00Z,35.93,64.77
2026-03-18T12:34:00Z,36.79,64.34
2026-03-18T12:35:00Z,39.52,61.41
2026-03-18T12:36:00Z,40.55,66.01
2026-03-18T12:37:00Z,40.54,64.37
2026-03-18T12:38:00Z,45.84,58.13
2026-03-18T12:39:00Z,43.12,60.90
2026-03-18T12:40:00Z,41.03,61.12
2026-03-18T12:41:00Z,51.35,50.25
2026-03-18T12:42:00Z,50.36,49.84
2026-03-18T12:43:00Z,54.18,46.79
2026-03-18T12:44:00Z,57.85,43.99
2026-03-18T12:45:00Z,51.01,51.38
2026-03-18T12:46:00Z,54.17,48.97
2026-03-18T12:47:00Z,51.01,52.22
2026-03-18T12:48:00Z,58.06,44.68
2026-03-18T12:49:00Z,60.33,40.88
2026-03-18T12:50:00Z,60.12,40.88
2026-03-18T12:51:00Z,58.61,43.07
2026-03-18T12:52:00Z,58.29,43.85
2026-03-18T12:53:00Z,56.40,45.76
2026-03-18T12:54:00Z,54.37,46.89
2026-03-18T12:55:00Z,55.30,48.42
2026-03-18T12:56:00Z,56.07,45.21
2026-03-18T12:57:00Z,50.22,54.69
2026-03-18T12:58:00Z,53.12,50.07
2026-03-18T12:59:00Z,55.12,39.86
2026-03-18T13:00:00Z,52.72,46.49
2026-03-18T13:01:00Z,55.58,45.97
2026-03-18T13:02:00Z,57.82,43.55
2026-03-18T13:03:00Z,57.56,43.49
2026-03-18T13:04:00Z,55.33,45.65
2026-03-18T13:05:00Z,54.22,46.22
2026-03-18T13:06:00Z,57.27,47.47
2026-03-18T13:07:00Z,57.02,42.62
2026-03-18T13:08:00Z,50.71,51.11
2026-03-18T13:09:00Z,46.36,54.57
2026-03-18T13:10:00Z,42.80,60.59
2026-03-18T13:11:00Z,38.96,61.76
2026-03-18T13:12:00Z,33.48,67.09
2026-03-18T13:13:00Z,24.50,74.35
2026-03-18T13:14:00Z,20.47,79.46
2026-03-18T13:15:00Z,25.08,76.73
2026-03-18T13:16:00Z,16.66,83.86
2026-03-18T13:17:00Z,17.53,83.74
2026-03-18T13:18:00Z,23.85,79.41
2026-03-18T13:19:00Z,33.48,68.65
2026-03-18T13:20:00Z,43.00,57.33
2026-03-18T13:21:00Z,43.99,55.91
2026-03-18T13:22:00Z,45.84,56.19
2026-03-18T13:23:00Z,43.03,60.06
2026-03-18T13:24:00Z,39.80,62.28
2026-03-18T13:25:00Z,44.78,53.41
2026-03-18T13:26:00Z,52.09,46.98
2026-03-18T13:27:00Z,55.09,46.76
2026-03-18T13:28:00Z,51.29,49.83
2026-03-18T13:29:00Z,54.92,46.76
2026-03-18T13:30:00Z,57.57,43.31
2026-03-18T13:31:00Z,54.80,44.44
2026-03-18T13:32:00Z,43.92,56.85
2026-03-18T13:33:00Z,44.33,56.44
2026-03-18T13:34:00Z,40.16,58.52
2026-03-18T13:35:00Z,33.97,66.38
2026-03-18T13:36:00Z,22.47,77.91
2026-03-18T13:37:00Z,16.78,84.41
2026-03-18T13:38:00Z,19.68,83.64
2026-03-18T13:39:00Z,27.58,75.54
2026-03-18T13:40:00Z,35.51,65.39
2026-03-18T13:41:00Z,39.68,60.55
2026-03-18T13:42:00Z,40.71,61.80
2026-03-18T13:43:00Z,34.31,69.19
2026-03-18T13:44:00Z,33.61,65.23
2026-03-18T13:45:00Z,22.68,78.58
2026-03-18T13:46:00Z,32.55,67.99
2026-03-18T13:47:00Z,43.86,54.76
2026-03-18T13:48:00Z,40.53,59.39
2026-03-18T13:49:00Z,53.37,46.78
2026-03-18T13:50:00Z,40.35,55.13
2026-03-18T13:51:00Z,41.57,57.40
2026-03-18T13:52:00Z,52.90,34.74
2026-03-18T13:53:00Z,78.71,19.01
2026-03-18T13:54:00Z,85.82,14.94
2026-03-18T13:55:00Z,90.64,9.62
2026-03-18T13:56:00Z,95.79,4.50
2026-03-18T13:57:00Z,92.95,5.74
2026-03-18T13:58:00Z,97.79,2.51
2026-03-18T13:59:00Z,99.00,1.00
2026-03-18T14:00:00Z,99.00,1.00
2026-03-18T14:01:00Z,99.00,1.00
2026-03-18T14:02:00Z,99.00,1.00
2026-03-18T14:03:00Z,99.00,1.00
