# event_ticker=KXATPMATCH-25NOV11MUSDE
# final_score=7-5 3-6 7-5
# score_resolution=5-7 6-3 5-7
# match_winner=Lorenzo Musetti
# fav_player=Alex de Minaur
# dog_player=Lorenzo Musetti
# kalshi_date=2025-11-11
timestamp,Alex de Minaur,Lorenzo Musetti
2025-11-11T22:08:00Z,95.55,5.12
2025-11-11T22:09:00Z,96.06,5.56
2025-11-11T22:10:00Z,95.38,5.95
2025-11-11T22:11:00Z,94.55,5.94
2025-11-11T22:12:00Z,92.89,6.26
2025-11-11T22:13:00Z,95.20,4.62
2025-11-11T22:14:00Z,94.15,6.75
2025-11-11T22:15:00Z,94.68,5.23
2025-11-11T22:16:00Z,91.78,9.79
2025-11-11T22:17:00Z,79.32,21.31
2025-11-11T22:18:00Z,62.10,41.61
2025-11-11T22:19:00Z,52.46,47.22
2025-11-11T22:20:00Z,47.47,51.46
2025-11-11T22:21:00Z,45.70,53.85
2025-11-11T22:22:00Z,48.73,51.17
2025-11-11T22:23:00Z,46.13,50.45
2025-11-11T22:24:00Z,46.61,53.17
2025-11-11T22:25:00Z,51.13,49.18
2025-11-11T22:26:00Z,50.66,49.44
2025-11-11T22:27:00Z,42.10,55.95
2025-11-11T22:28:00Z,28.95,69.82
2025-11-11T22:29:00Z,19.78,80.65
2025-11-11T22:30:00Z,1.00,99.00
2025-11-11T22:31:00Z,1.00,99.00
