# event_ticker=KXATPCHALLENGERMATCH-26APR20DOUJUB
# final_score=2-6 7-6(4) 6-3
# score_resolution=6-2 6-7 3-6
# match_winner=Paul Jubb
# fav_player=Aziz Dougaz
# dog_player=Paul Jubb
# kalshi_date=2026-04-20
timestamp,Aziz Dougaz,Paul Jubb
2026-04-21T13:22:00Z,44.00,57.00
2026-04-21T13:23:00Z,43.05,57.00
2026-04-21T13:24:00Z,44.00,56.80
2026-04-21T13:25:00Z,44.00,56.00
2026-04-21T13:26:00Z,44.94,57.00
2026-04-21T13:27:00Z,45.00,56.51
2026-04-21T13:28:00Z,44.03,56.10
2026-04-21T13:29:00Z,44.68,56.51
2026-04-21T13:30:00Z,45.00,56.18
2026-04-21T13:31:00Z,45.00,56.35
2026-04-21T13:32:00Z,45.00,56.91
2026-04-21T13:33:00Z,44.32,56.01
2026-04-21T13:34:00Z,44.00,56.47
2026-04-21T13:35:00Z,43.00,56.18
2026-04-21T13:36:00Z,43.29,56.95
2026-04-21T13:37:00Z,43.85,57.00
2026-04-21T13:38:00Z,43.88,56.00
2026-04-21T13:39:00Z,43.05,56.94
2026-04-21T13:40:00Z,43.00,56.09
2026-04-21T13:41:00Z,43.16,57.06
2026-04-21T13:42:00Z,43.98,56.76
2026-04-21T13:43:00Z,44.00,58.00
2026-04-21T13:44:00Z,44.00,57.62
2026-04-21T13:45:00Z,43.96,58.00
2026-04-21T13:46:00Z,43.00,58.00
2026-04-21T13:47:00Z,43.55,57.18
2026-04-21T13:48:00Z,43.14,56.09
2026-04-21T13:49:00Z,44.00,57.98
2026-04-21T13:50:00Z,43.10,57.78
2026-04-21T13:51:00Z,43.00,56.05
2026-04-21T13:52:00Z,44.00,58.00
2026-04-21T13:53:00Z,43.00,56.13
2026-04-21T13:54:00Z,42.33,56.99
2026-04-21T13:55:00Z,44.00,56.59
2026-04-21T13:56:00Z,43.24,57.62
2026-04-21T13:57:00Z,43.24,57.97
2026-04-21T13:58:00Z,42.81,56.00
2026-04-21T13:59:00Z,44.00,56.77
2026-04-21T14:00:00Z,44.00,58.00
2026-04-21T14:01:00Z,43.70,57.91
2026-04-21T14:02:00Z,44.00,56.83
2026-04-21T14:03:00Z,43.64,57.78
2026-04-21T14:04:00Z,44.00,56.04
2026-04-21T14:05:00Z,42.00,56.86
2026-04-21T14:06:00Z,43.35,56.58
2026-04-21T14:07:00Z,43.97,56.16
2026-04-21T14:08:00Z,42.74,57.49
2026-04-21T14:09:00Z,42.69,58.00
2026-04-21T14:10:00Z,42.00,57.18
2026-04-21T14:11:00Z,42.41,57.53
2026-04-21T14:12:00Z,42.64,57.20
2026-04-21T14:13:00Z,43.00,56.00
2026-04-21T14:14:00Z,42.08,58.00
2026-04-21T14:15:00Z,42.61,58.00
2026-04-21T14:16:00Z,42.18,57.84
2026-04-21T14:17:00Z,42.62,56.33
2026-04-21T14:18:00Z,42.95,57.95
2026-04-21T14:19:00Z,44.00,56.67
2026-04-21T14:20:00Z,42.75,57.73
2026-04-21T14:21:00Z,44.00,57.94
2026-04-21T14:22:00Z,44.00,56.32
2026-04-21T14:23:00Z,44.00,58.74
2026-04-21T14:24:00Z,43.98,58.82
2026-04-21T14:25:00Z,41.66,58.07
2026-04-21T14:26:00Z,42.14,56.03
2026-04-21T14:27:00Z,43.00,57.82
2026-04-21T14:28:00Z,41.00,57.00
2026-04-21T14:29:00Z,43.00,57.00
2026-04-21T14:30:00Z,43.00,57.99
2026-04-21T14:31:00Z,43.00,57.25
2026-04-21T14:32:00Z,43.00,57.50
2026-04-21T14:33:00Z,42.49,57.39
2026-04-21T14:34:00Z,42.99,56.89
2026-04-21T14:35:00Z,43.94,56.00
2026-04-21T14:36:00Z,43.00,57.56
2026-04-21T14:37:00Z,42.79,57.47
2026-04-21T14:38:00Z,43.00,57.09
2026-04-21T14:39:00Z,42.00,57.00
2026-04-21T14:40:00Z,42.94,57.08
2026-04-21T14:41:00Z,42.08,57.99
2026-04-21T14:42:00Z,42.08,57.09
2026-04-21T14:43:00Z,42.00,58.00
2026-04-21T14:44:00Z,42.91,57.47
2026-04-21T14:45:00Z,42.91,57.45
2026-04-21T14:46:00Z,42.42,57.69
2026-04-21T14:47:00Z,43.00,57.07
2026-04-21T14:48:00Z,42.17,58.00
2026-04-21T14:49:00Z,42.71,57.00
2026-04-21T14:50:00Z,42.71,57.12
2026-04-21T14:51:00Z,42.96,57.14
2026-04-21T14:52:00Z,42.68,57.18
2026-04-21T14:53:00Z,43.00,57.72
2026-04-21T14:54:00Z,42.72,57.73
2026-04-21T14:55:00Z,42.41,57.01
2026-04-21T14:56:00Z,42.33,57.19
2026-04-21T14:57:00Z,42.92,57.58
2026-04-21T14:58:00Z,42.00,58.00
2026-04-21T14:59:00Z,43.00,57.04
2026-04-21T15:00:00Z,43.00,57.04
2026-04-21T15:01:00Z,42.33,58.00
2026-04-21T15:02:00Z,42.72,57.63
2026-04-21T15:03:00Z,42.11,57.86
2026-04-21T15:04:00Z,42.02,57.32
2026-04-21T15:05:00Z,43.63,56.22
2026-04-21T15:06:00Z,43.00,56.30
2026-04-21T15:07:00Z,42.35,56.87
2026-04-21T15:08:00Z,44.00,57.18
2026-04-21T15:09:00Z,43.88,57.92
2026-04-21T15:10:00Z,43.95,58.00
2026-04-21T15:11:00Z,42.76,57.91
2026-04-21T15:12:00Z,43.00,56.28
2026-04-21T15:13:00Z,43.22,58.00
2026-04-21T15:14:00Z,43.50,56.14
2026-04-21T15:15:00Z,43.94,57.87
2026-04-21T15:16:00Z,43.81,57.38
2026-04-21T15:17:00Z,43.55,58.00
2026-04-21T15:18:00Z,41.54,57.53
2026-04-21T15:19:00Z,43.00,58.36
2026-04-21T15:20:00Z,41.26,58.99
2026-04-21T15:21:00Z,43.00,58.98
2026-04-21T15:22:00Z,41.47,57.73
2026-04-21T15:23:00Z,41.85,58.79
2026-04-21T15:24:00Z,42.86,58.21
2026-04-21T15:25:00Z,41.08,59.10
2026-04-21T15:26:00Z,42.96,59.36
2026-04-21T15:27:00Z,42.87,59.15
2026-04-21T15:28:00Z,41.03,61.14
2026-04-21T15:29:00Z,41.60,57.17
2026-04-21T15:30:00Z,42.00,60.39
2026-04-21T15:31:00Z,43.00,60.39
2026-04-21T15:32:00Z,43.00,57.24
2026-04-21T15:33:00Z,41.01,57.90
2026-04-21T15:34:00Z,41.32,57.54
2026-04-21T15:35:00Z,42.00,58.81
2026-04-21T15:36:00Z,42.00,59.10
2026-04-21T15:37:00Z,41.77,59.44
2026-04-21T15:38:00Z,41.93,57.83
2026-04-21T15:39:00Z,42.65,57.08
2026-04-21T15:40:00Z,41.89,57.02
2026-04-21T15:41:00Z,41.40,57.90
2026-04-21T15:42:00Z,41.00,59.71
2026-04-21T15:43:00Z,42.96,58.68
2026-04-21T15:44:00Z,42.74,57.52
2026-04-21T15:45:00Z,43.00,59.22
2026-04-21T15:46:00Z,42.31,59.63
2026-04-21T15:47:00Z,42.31,59.31
2026-04-21T15:48:00Z,42.00,57.03
2026-04-21T15:49:00Z,42.00,56.53
2026-04-21T15:50:00Z,42.00,58.46
2026-04-21T15:51:00Z,41.00,58.98
2026-04-21T15:52:00Z,42.00,59.35
2026-04-21T15:53:00Z,42.00,59.75
2026-04-21T15:54:00Z,42.00,59.87
2026-04-21T15:55:00Z,42.00,58.14
2026-04-21T15:56:00Z,41.63,59.98
2026-04-21T15:57:00Z,41.43,58.07
2026-04-21T15:58:00Z,42.00,58.76
2026-04-21T15:59:00Z,40.34,59.91
2026-04-21T16:00:00Z,41.43,59.25
2026-04-21T16:01:00Z,41.80,58.00
2026-04-21T16:02:00Z,40.33,60.00
2026-04-21T16:03:00Z,40.52,59.98
2026-04-21T16:04:00Z,40.00,60.12
2026-04-21T16:05:00Z,41.87,58.15
2026-04-21T16:06:00Z,40.01,58.85
2026-04-21T16:07:00Z,40.50,60.78
2026-04-21T16:08:00Z,41.66,60.13
2026-04-21T16:09:00Z,42.00,60.63
2026-04-21T16:10:00Z,40.00,59.69
2026-04-21T16:11:00Z,41.82,57.99
2026-04-21T16:12:00Z,40.53,60.00
2026-04-21T16:13:00Z,40.00,59.54
2026-04-21T16:14:00Z,41.95,59.71
2026-04-21T16:15:00Z,42.00,59.84
2026-04-21T16:16:00Z,42.00,59.43
2026-04-21T16:17:00Z,40.00,60.57
2026-04-21T16:18:00Z,39.00,59.02
2026-04-21T16:19:00Z,39.23,59.02
2026-04-21T16:20:00Z,40.00,60.93
2026-04-21T16:21:00Z,39.96,61.66
2026-04-21T16:22:00Z,38.24,61.64
2026-04-21T16:23:00Z,40.00,62.00
2026-04-21T16:24:00Z,40.00,62.00
2026-04-21T16:25:00Z,38.51,62.00
2026-04-21T16:26:00Z,37.66,62.00
2026-04-21T16:27:00Z,38.68,60.00
2026-04-21T16:28:00Z,40.00,62.00
2026-04-21T16:29:00Z,37.43,61.55
2026-04-21T16:30:00Z,37.03,60.28
2026-04-21T16:31:00Z,40.00,60.81
2026-04-21T16:32:00Z,37.35,60.28
2026-04-21T16:33:00Z,39.10,60.45
2026-04-21T16:34:00Z,38.93,62.02
2026-04-21T16:35:00Z,38.67,62.63
2026-04-21T16:36:00Z,36.46,60.99
2026-04-21T16:37:00Z,36.46,62.59
2026-04-21T16:38:00Z,35.31,61.46
2026-04-21T16:39:00Z,35.21,64.92
2026-04-21T16:40:00Z,35.91,61.03
2026-04-21T16:41:00Z,37.00,60.31
2026-04-21T16:42:00Z,36.79,58.70
2026-04-21T16:43:00Z,37.07,63.52
2026-04-21T16:44:00Z,34.87,67.68
2026-04-21T16:45:00Z,28.08,71.35
2026-04-21T16:46:00Z,18.13,81.16
2026-04-21T16:47:00Z,25.24,75.66
2026-04-21T16:48:00Z,27.96,74.95
2026-04-21T16:49:00Z,32.48,71.35
2026-04-21T16:50:00Z,37.08,66.75
2026-04-21T16:51:00Z,34.16,67.00
2026-04-21T16:52:00Z,34.04,68.44
2026-04-21T16:53:00Z,27.91,74.13
2026-04-21T16:54:00Z,27.71,76.15
2026-04-21T16:55:00Z,29.14,71.10
2026-04-21T16:56:00Z,33.24,70.07
2026-04-21T16:57:00Z,35.47,67.29
2026-04-21T16:58:00Z,33.42,69.63
2026-04-21T16:59:00Z,33.03,65.97
2026-04-21T17:00:00Z,43.40,63.69
2026-04-21T17:01:00Z,40.76,62.51
2026-04-21T17:02:00Z,36.67,66.67
2026-04-21T17:03:00Z,35.92,68.00
2026-04-21T17:04:00Z,34.20,68.24
2026-04-21T17:05:00Z,34.74,68.45
2026-04-21T17:06:00Z,37.06,66.28
2026-04-21T17:07:00Z,31.41,68.46
2026-04-21T17:08:00Z,33.69,66.42
2026-04-21T17:09:00Z,38.28,66.31
2026-04-21T17:10:00Z,29.34,67.26
2026-04-21T17:11:00Z,37.63,69.83
2026-04-21T17:12:00Z,43.91,56.34
2026-04-21T17:13:00Z,38.40,68.08
2026-04-21T17:14:00Z,25.56,71.35
2026-04-21T17:15:00Z,27.80,71.40
2026-04-21T17:16:00Z,16.33,80.89
2026-04-21T17:17:00Z,1.47,98.48
2026-04-21T17:18:00Z,1.00,99.00
2026-04-21T17:19:00Z,1.00,99.00
2026-04-21T17:20:00Z,1.05,99.00
2026-04-21T17:21:00Z,1.00,99.00
2026-04-21T17:22:00Z,1.00,99.00
2026-04-21T17:23:00Z,1.00,99.00
2026-04-21T17:24:00Z,1.00,99.00
2026-04-21T17:25:00Z,1.00,99.00
2026-04-21T17:26:00Z,1.00,99.00
2026-04-21T17:27:00Z,1.00,99.00
2026-04-21T17:28:00Z,1.00,99.00
2026-04-21T17:29:00Z,1.00,99.00
2026-04-21T17:30:00Z,1.00,99.00
2026-04-21T17:31:00Z,1.00,99.00
2026-04-21T17:32:00Z,1.00,99.00
2026-04-21T17:33:00Z,1.00,99.00
