# event_ticker=KXATPCHALLENGERMATCH-26APR14ROCGEN
# final_score=7-6(3) 7-6(4)
# score_resolution=7-6 7-6
# match_winner=Henrique Rocha
# fav_player=Henrique Rocha
# dog_player=Tom Gentzsch
# kalshi_date=2026-04-14
timestamp,Henrique Rocha,Tom Gentzsch
2026-04-15T09:32:00Z,70.00,32.08
2026-04-15T09:33:00Z,70.00,33.99
2026-04-15T09:34:00Z,70.00,34.00
2026-04-15T09:35:00Z,71.54,27.01
2026-04-15T09:37:00Z,71.54,32.00
2026-04-15T09:38:00Z,71.74,32.00
2026-04-15T09:39:00Z,67.00,32.00
2026-04-15T09:40:00Z,66.47,32.00
2026-04-15T09:41:00Z,66.00,32.00
2026-04-15T09:42:00Z,66.00,33.41
2026-04-15T09:43:00Z,67.39,34.00
2026-04-15T09:44:00Z,67.00,34.00
2026-04-15T09:45:00Z,66.00,34.00
2026-04-15T09:46:00Z,68.00,34.00
2026-04-15T09:47:00Z,68.00,33.00
2026-04-15T09:50:00Z,68.00,34.00
2026-04-15T09:52:00Z,68.00,34.00
2026-04-15T09:53:00Z,66.00,34.00
2026-04-15T09:55:00Z,68.00,34.00
2026-04-15T09:56:00Z,68.00,34.00
2026-04-15T09:57:00Z,68.00,34.00
2026-04-15T09:59:00Z,66.00,34.00
2026-04-15T10:01:00Z,66.06,33.00
2026-04-15T10:02:00Z,68.00,34.00
2026-04-15T10:03:00Z,68.00,33.00
2026-04-15T10:04:00Z,68.00,32.00
2026-04-15T10:05:00Z,66.66,34.00
2026-04-15T10:06:00Z,68.00,34.00
2026-04-15T10:07:00Z,68.00,34.00
2026-04-15T10:08:00Z,66.00,32.00
2026-04-15T10:09:00Z,68.00,32.00
2026-04-15T10:10:00Z,68.00,32.00
2026-04-15T10:11:00Z,68.00,34.00
2026-04-15T10:13:00Z,68.00,33.14
2026-04-15T10:15:00Z,68.00,32.00
2026-04-15T10:16:00Z,68.00,32.00
2026-04-15T10:19:00Z,68.00,34.00
2026-04-15T10:20:00Z,68.00,34.00
2026-04-15T10:21:00Z,68.00,34.00
2026-04-15T10:22:00Z,68.88,34.00
2026-04-15T10:23:00Z,69.00,34.00
2026-04-15T10:25:00Z,66.53,34.00
2026-04-15T10:26:00Z,68.00,34.00
2026-04-15T10:27:00Z,68.00,33.70
2026-04-15T10:28:00Z,68.00,34.00
2026-04-15T10:29:00Z,67.00,34.00
2026-04-15T10:30:00Z,67.00,34.00
2026-04-15T10:31:00Z,67.00,34.00
2026-04-15T10:32:00Z,67.00,33.11
2026-04-15T10:33:00Z,66.32,32.63
2026-04-15T10:34:00Z,66.32,33.00
2026-04-15T10:35:00Z,67.00,33.12
2026-04-15T10:36:00Z,66.07,33.12
2026-04-15T10:37:00Z,66.00,33.12
2026-04-15T10:38:00Z,67.00,34.00
2026-04-15T10:40:00Z,66.00,34.00
2026-04-15T10:41:00Z,66.00,34.00
2026-04-15T10:42:00Z,67.00,32.71
2026-04-15T10:43:00Z,67.00,33.80
2026-04-15T10:44:00Z,66.00,33.80
2026-04-15T10:45:00Z,68.00,34.00
2026-04-15T10:47:00Z,66.00,34.00
2026-04-15T10:48:00Z,66.00,34.00
2026-04-15T10:49:00Z,68.00,34.00
2026-04-15T10:50:00Z,68.00,32.00
2026-04-15T10:51:00Z,67.40,34.00
2026-04-15T10:52:00Z,67.40,34.00
2026-04-15T10:53:00Z,68.00,32.00
2026-04-15T10:54:00Z,68.00,32.00
2026-04-15T10:55:00Z,68.00,32.40
2026-04-15T10:56:00Z,68.00,32.00
2026-04-15T10:57:00Z,68.00,34.00
2026-04-15T10:58:00Z,66.00,34.00
2026-04-15T10:59:00Z,66.00,34.00
2026-04-15T11:00:00Z,66.00,34.00
2026-04-15T11:01:00Z,68.00,34.00
2026-04-15T11:02:00Z,68.00,32.11
2026-04-15T11:03:00Z,68.00,32.00
2026-04-15T11:05:00Z,67.00,34.00
2026-04-15T11:06:00Z,68.00,34.00
2026-04-15T11:07:00Z,68.00,34.00
2026-04-15T11:08:00Z,68.00,34.00
2026-04-15T11:09:00Z,67.83,34.00
2026-04-15T11:10:00Z,67.83,34.00
2026-04-15T11:11:00Z,68.00,34.00
2026-04-15T11:12:00Z,68.00,34.00
2026-04-15T11:13:00Z,68.00,34.00
2026-04-15T11:15:00Z,68.00,34.00
2026-04-15T11:17:00Z,68.00,34.00
2026-04-15T11:18:00Z,66.00,34.00
2026-04-15T11:19:00Z,67.25,33.74
2026-04-15T11:20:00Z,66.73,34.00
2026-04-15T11:21:00Z,68.00,31.92
2026-04-15T11:22:00Z,68.00,33.98
2026-04-15T11:23:00Z,66.55,33.85
2026-04-15T11:24:00Z,67.61,32.00
2026-04-15T11:25:00Z,68.00,34.00
2026-04-15T11:26:00Z,68.00,32.06
2026-04-15T11:27:00Z,68.00,34.00
2026-04-15T11:28:00Z,68.00,33.63
2026-04-15T11:29:00Z,68.00,32.00
2026-04-15T11:30:00Z,67.60,33.81
2026-04-15T11:31:00Z,68.00,34.00
2026-04-15T11:32:00Z,67.80,34.00
2026-04-15T11:33:00Z,67.94,34.00
2026-04-15T11:34:00Z,67.62,32.25
2026-04-15T11:35:00Z,67.66,34.00
2026-04-15T11:36:00Z,68.00,34.00
2026-04-15T11:37:00Z,68.00,34.00
2026-04-15T11:38:00Z,66.79,33.38
2026-04-15T11:39:00Z,65.00,34.00
2026-04-15T11:40:00Z,65.00,33.76
2026-04-15T11:41:00Z,65.82,34.00
2026-04-15T11:42:00Z,68.00,34.00
2026-04-15T11:43:00Z,68.68,34.00
2026-04-15T11:44:00Z,68.68,33.00
2026-04-15T11:45:00Z,68.09,34.00
2026-04-15T11:46:00Z,66.00,33.01
2026-04-15T11:47:00Z,66.00,34.00
2026-04-15T11:48:00Z,66.00,31.65
2026-04-15T11:49:00Z,68.90,31.00
2026-04-15T11:50:00Z,69.00,33.18
2026-04-15T11:51:00Z,69.00,34.00
2026-04-15T11:52:00Z,69.00,31.00
2026-04-15T11:53:00Z,69.11,33.76
2026-04-15T11:54:00Z,69.00,34.00
2026-04-15T11:55:00Z,68.77,34.00
2026-04-15T11:56:00Z,69.00,31.00
2026-04-15T11:57:00Z,68.19,34.37
2026-04-15T11:58:00Z,68.00,35.00
2026-04-15T11:59:00Z,66.16,35.00
2026-04-15T12:02:00Z,68.19,35.00
2026-04-15T12:03:00Z,68.19,32.00
2026-04-15T12:04:00Z,59.54,35.92
2026-04-15T12:05:00Z,62.71,37.10
2026-04-15T12:06:00Z,65.42,34.94
2026-04-15T12:07:00Z,65.24,39.27
2026-04-15T12:08:00Z,70.70,28.54
2026-04-15T12:09:00Z,64.34,36.20
2026-04-15T12:10:00Z,62.68,38.22
2026-04-15T12:11:00Z,61.18,39.04
2026-04-15T12:12:00Z,60.91,39.00
2026-04-15T12:13:00Z,63.00,37.45
2026-04-15T12:14:00Z,61.08,39.70
2026-04-15T12:15:00Z,59.87,40.17
2026-04-15T12:16:00Z,64.01,37.42
2026-04-15T12:17:00Z,64.89,36.97
2026-04-15T12:18:00Z,67.27,33.40
2026-04-15T12:19:00Z,65.04,35.78
2026-04-15T12:20:00Z,73.84,24.79
2026-04-15T12:21:00Z,78.10,22.00
2026-04-15T12:22:00Z,79.25,21.01
2026-04-15T12:23:00Z,85.68,17.52
2026-04-15T12:24:00Z,85.05,16.55
2026-04-15T12:25:00Z,82.01,20.17
2026-04-15T12:26:00Z,84.31,16.23
2026-04-15T12:27:00Z,86.77,13.94
2026-04-15T12:28:00Z,84.25,16.38
2026-04-15T12:29:00Z,85.96,13.06
2026-04-15T12:30:00Z,91.69,12.00
2026-04-15T12:31:00Z,89.20,18.01
2026-04-15T12:32:00Z,78.16,22.21
2026-04-15T12:33:00Z,79.00,22.34
2026-04-15T12:34:00Z,77.15,24.82
2026-04-15T12:35:00Z,78.30,24.17
2026-04-15T12:36:00Z,80.79,19.86
2026-04-15T12:37:00Z,84.34,17.14
2026-04-15T12:38:00Z,82.38,17.42
2026-04-15T12:39:00Z,76.66,23.84
2026-04-15T12:40:00Z,80.00,18.28
2026-04-15T12:41:00Z,86.04,11.76
2026-04-15T12:42:00Z,89.36,11.93
2026-04-15T12:43:00Z,86.73,16.12
2026-04-15T12:44:00Z,88.69,11.33
2026-04-15T12:45:00Z,95.77,6.04
2026-04-15T12:46:00Z,97.84,2.16
2026-04-15T12:47:00Z,97.63,3.69
2026-04-15T12:48:00Z,98.93,1.87
2026-04-15T12:49:00Z,99.00,1.87
2026-04-15T12:50:00Z,99.00,1.87
2026-04-15T12:51:00Z,99.00,1.87
2026-04-15T12:52:00Z,99.00,1.87
