# event_ticker=KXATPMATCH-26MAY03SINZVE
# final_score=6-1 6-2
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Alexander Zverev
# kalshi_date=2026-05-03
timestamp,Jannik Sinner,Alexander Zverev
2026-05-03T15:04:00Z,83.99,18.00
2026-05-03T15:05:00Z,83.97,18.00
2026-05-03T15:06:00Z,84.00,18.00
2026-05-03T15:07:00Z,83.98,18.00
2026-05-03T15:08:00Z,84.00,17.81
2026-05-03T15:09:00Z,83.34,17.00
2026-05-03T15:10:00Z,84.00,17.00
2026-05-03T15:11:00Z,83.94,17.32
2026-05-03T15:12:00Z,84.00,17.89
2026-05-03T15:13:00Z,84.00,17.08
2026-05-03T15:14:00Z,83.94,18.43
2026-05-03T15:15:00Z,84.38,15.93
2026-05-03T15:16:00Z,84.99,15.99
2026-05-03T15:17:00Z,86.38,14.76
2026-05-03T15:18:00Z,86.90,14.25
2026-05-03T15:19:00Z,89.38,10.64
2026-05-03T15:20:00Z,92.06,8.98
2026-05-03T15:21:00Z,93.16,8.34
2026-05-03T15:22:00Z,92.96,8.44
2026-05-03T15:23:00Z,93.39,7.21
2026-05-03T15:24:00Z,93.95,7.15
2026-05-03T15:25:00Z,93.89,7.94
2026-05-03T15:26:00Z,92.97,7.96
2026-05-03T15:27:00Z,94.02,6.46
2026-05-03T15:28:00Z,95.03,4.82
2026-05-03T15:29:00Z,95.85,4.82
2026-05-03T15:30:00Z,95.98,4.58
2026-05-03T15:31:00Z,95.92,4.90
2026-05-03T15:32:00Z,95.75,4.43
2026-05-03T15:33:00Z,95.98,4.61
2026-05-03T15:34:00Z,95.49,5.00
2026-05-03T15:35:00Z,95.95,5.00
2026-05-03T15:36:00Z,95.99,5.00
2026-05-03T15:37:00Z,95.79,4.97
2026-05-03T15:38:00Z,95.70,5.34
2026-05-03T15:39:00Z,95.62,4.98
2026-05-03T15:40:00Z,95.99,4.80
2026-05-03T15:41:00Z,95.87,5.00
2026-05-03T15:42:00Z,95.00,5.89
2026-05-03T15:43:00Z,94.97,6.00
2026-05-03T15:44:00Z,93.43,6.37
2026-05-03T15:45:00Z,93.98,6.51
2026-05-03T15:46:00Z,94.33,6.35
2026-05-03T15:47:00Z,93.84,6.90
2026-05-03T15:48:00Z,94.52,5.67
2026-05-03T15:49:00Z,95.89,5.15
2026-05-03T15:50:00Z,95.43,5.67
2026-05-03T15:51:00Z,97.85,2.86
2026-05-03T15:52:00Z,98.51,1.95
2026-05-03T15:53:00Z,99.00,1.01
2026-05-03T15:54:00Z,99.00,1.61
2026-05-03T15:55:00Z,99.00,1.04
2026-05-03T15:56:00Z,99.00,1.00
2026-05-03T15:57:00Z,99.00,1.00
2026-05-03T15:58:00Z,98.49,1.22
2026-05-03T15:59:00Z,98.19,1.64
2026-05-03T16:00:00Z,98.80,2.00
2026-05-03T16:01:00Z,98.86,1.99
2026-05-03T16:02:00Z,99.00,1.52
2026-05-03T16:03:00Z,99.00,1.30
2026-05-03T16:04:00Z,99.00,1.41
2026-05-03T16:05:00Z,99.00,1.00
2026-05-03T16:06:00Z,99.00,1.00
2026-05-03T16:07:00Z,99.00,1.00
2026-05-03T16:08:00Z,99.00,1.00
2026-05-03T16:09:00Z,99.00,1.00
2026-05-03T16:10:00Z,99.00,1.00
2026-05-03T16:11:00Z,99.00,1.00
2026-05-03T16:12:00Z,99.00,1.00
2026-05-03T16:13:00Z,99.00,1.00
