Filename,Asset,Start_Price,End_Price,Mean_Price,Max_Drift_Up,Max_Drift_Down
kalshi-price-history-kxatpmatch-26jun13majmed-minute.csv,Kamil Majchrzak,69.0,99.0,41.98,30.0,-45.24
kalshi-price-history-kxatpmatch-26jun13majmed-minute.csv,Daniil Medvedev,48.0,1.0,59.28,28.0,-47.0
kalshi-price-history-kxatpmatch-26jun13mande-minute.csv,Adrian Mannarino,23.0,1.0,19.92,12.95,-22.0
kalshi-price-history-kxatpmatch-26jun13mande-minute.csv,Alex de Minaur,78.0,99.0,81.15,21.0,-13.72
kalshi-price-history-kxatpmatch-26jun13sheleh-minute.csv,Ben Shelton,62.0,99.0,52.79,37.0,-44.28
kalshi-price-history-kxatpmatch-26jun13sheleh-minute.csv,Jiri Lehecka,48.0,1.0,48.89,36.82,-47.0
kalshi-price-history-kxatpmatch-26mar01handar-minute.csv,Luciano Darderi,65.0,99.0,68.58,34.0,-6.14
kalshi-price-history-kxatpmatch-26mar01handar-minute.csv,Yannick Hanfmann,36.0,1.0,32.37,6.45,-35.0
kalshi-price-history-kxatpmatch-26mar04altkec-minute.csv,19.00,19.0,1.0,17.61,3.75,-18.0
kalshi-price-history-kxatpmatch-26mar04altkec-minute.csv,Unnamed: 2,81.0,98.48,83.48,18.0,-2.0
kalshi-price-history-kxatpmatch-26mar04arnmcd-minute.csv,57.00,57.0,99.0,66.23,42.0,-2.3
kalshi-price-history-kxatpmatch-26mar04arnmcd-minute.csv,45.00,45.0,1.0,34.82,2.7,-44.0
kalshi-price-history-kxatpmatch-26mar04atmdim-minute.csv,58.00,58.0,99.0,66.0,41.0,-6.09
kalshi-price-history-kxatpmatch-26mar04atmdim-minute.csv,44.00,44.0,1.0,35.43,6.03,-43.0
kalshi-price-history-kxatpmatch-26mar04beldia-minute.csv,Gabriel Diallo,55.0,99.0,58.27,44.0,-20.56
kalshi-price-history-kxatpmatch-26mar04beldia-minute.csv,Mattia Bellucci,47.75,1.0,42.89,16.59,-46.75
kalshi-price-history-kxatpmatch-26mar04berman-minute.csv,Adrian Mannarino,30.8,1.0,39.68,43.65,-29.8
kalshi-price-history-kxatpmatch-26mar04berman-minute.csv,Matteo Berrettini,70.0,99.0,61.12,29.0,-44.28
kalshi-price-history-kxatpmatch-26mar04berstr-minute.csv,Jan-Lennard Struff,47.0,1.0,38.72,1.0,-46.0
kalshi-price-history-kxatpmatch-26mar04berstr-minute.csv,Zizou Bergs,54.0,99.0,62.48,45.0,0.0
kalshi-price-history-kxatpmatch-26mar04bornav-minute.csv,Emilio Nava,41.0,1.0,34.06,6.91,-40.0
kalshi-price-history-kxatpmatch-26mar04bornav-minute.csv,Nuno Borges,61.0,99.0,66.74,38.0,-11.76
kalshi-price-history-kxatpmatch-26mar04bropop-minute.csv,Alexei Popyrin,39.0,1.0,37.09,6.4,-38.0
kalshi-price-history-kxatpmatch-26mar04bropop-minute.csv,Jenson Brooksby,61.0,99.0,64.4,38.0,-6.0
kalshi-price-history-kxatpmatch-26mar04cervan-minute.csv,Botic Van de Zandschulp,69.0,1.0,57.56,12.0,-68.0
kalshi-price-history-kxatpmatch-26mar04cervan-minute.csv,Juan Manuel Cerundolo,33.0,99.0,43.42,66.0,-13.77
kalshi-price-history-kxatpmatch-26mar04feadzu-minute.csv,Damir Dzumhur,47.0,1.0,38.12,4.85,-46.0
kalshi-price-history-kxatpmatch-26mar04feadzu-minute.csv,Jacob Fearnley,54.0,99.0,63.25,45.0,-4.29
kalshi-price-history-kxatpmatch-26mar04foncol-minute.csv,Joao Fonseca,57.0,99.0,61.94,42.0,-17.3
kalshi-price-history-kxatpmatch-26mar04foncol-minute.csv,Raphael Collignon,44.0,1.0,39.17,14.69,-43.0
kalshi-price-history-kxatpmatch-26mar04fucoco-minute.csv,Christopher O'Connell,47.0,1.0,38.86,13.36,-46.0
kalshi-price-history-kxatpmatch-26mar04fucoco-minute.csv,Marton Fucsovics,55.0,99.0,62.06,44.0,-15.0
kalshi-price-history-kxatpmatch-26mar04halwal-minute.csv,40.00,40.0,99.0,45.18,59.0,-13.81
kalshi-price-history-kxatpmatch-26mar04halwal-minute.csv,62.88,63.0,1.29,55.73,14.41,-61.71
kalshi-price-history-kxatpmatch-26mar04hurkov-minute.csv,Aleksandar Kovacevic,31.0,99.0,42.73,68.0,0.0
kalshi-price-history-kxatpmatch-26mar04hurkov-minute.csv,Hubert Hurkacz,71.0,1.0,58.16,0.0,-70.0
kalshi-price-history-kxatpmatch-26mar04korcom-minute.csv,Francisco Comesana,18.0,1.0,16.26,15.13,-17.0
kalshi-price-history-kxatpmatch-26mar04korcom-minute.csv,Sebastian Korda,84.0,99.0,84.7,15.0,-15.81
kalshi-price-history-kxatpmatch-26mar04maehij-minute.csv,Francesco Maestrelli,44.0,1.0,37.13,12.42,-43.0
kalshi-price-history-kxatpmatch-26mar04maehij-minute.csv,Rinky Hijikata,57.0,99.0,63.68,42.0,-13.96
kalshi-price-history-kxatpmatch-26mar04majmpe-minute.csv,Giovanni Mpetshi Perricard,45.0,1.0,41.55,46.47,-44.0
kalshi-price-history-kxatpmatch-26mar04majmpe-minute.csv,Kamil Majchrzak,57.0,99.0,59.81,42.0,-49.06
kalshi-price-history-kxatpmatch-26mar04marbau-minute.csv,Fabian Marozsan,75.0,1.0,56.13,13.0,-74.0
kalshi-price-history-kxatpmatch-26mar04marbau-minute.csv,Roberto Bautista Agut,26.0,99.0,44.83,73.0,-12.77
kalshi-price-history-kxatpmatch-26mar04mermic-minute.csv,73.00,73.0,99.0,77.98,26.0,-1.0
kalshi-price-history-kxatpmatch-26mar04mermic-minute.csv,Unnamed: 2,28.0,1.13,22.91,1.0,-26.87
kalshi-price-history-kxatpmatch-26mar04mongal-minute.csv,Alexis Galarneau,42.0,1.97,34.28,12.45,-40.24
kalshi-price-history-kxatpmatch-26mar04mongal-minute.csv,Gael Monfils,60.0,99.0,67.11,39.0,-14.97
kalshi-price-history-kxatpmatch-26mar04navgir-minute.csv,70.00,70.0,99.0,66.46,29.0,-41.28
kalshi-price-history-kxatpmatch-26mar04navgir-minute.csv,Unnamed: 2,30.0,1.0,34.83,44.05,-29.0
kalshi-price-history-kxatpmatch-26mar04opequi-minute.csv,Ethan Quinn,54.0,1.0,48.82,7.27,-53.0
kalshi-price-history-kxatpmatch-26mar04opequi-minute.csv,Reilly Opelka,48.0,99.0,52.04,51.0,-9.67
kalshi-price-history-kxatpmatch-26mar04prisch-minute.csv,Dino Prizmic,74.0,99.0,71.02,25.0,-24.99
kalshi-price-history-kxatpmatch-26mar04prisch-minute.csv,Tristan Schoolkate,27.0,1.0,29.76,25.06,-26.0
kalshi-price-history-kxatpmatch-26mar04roybon-minute.csv,53.00,53.34,99.0,60.29,45.66,-3.85
kalshi-price-history-kxatpmatch-26mar04roybon-minute.csv,Unnamed: 2,48.0,1.33,40.76,4.02,-46.97
kalshi-price-history-kxatpmatch-26mar04sheshi-minute.csv,Sho Shimabukuro,56.0,1.0,48.44,10.47,-55.0
kalshi-price-history-kxatpmatch-26mar04sheshi-minute.csv,Alexander Shevchenko,46.0,99.0,52.7,53.0,-13.43
kalshi-price-history-kxatpmatch-26mar04svacil-minute.csv,Marin Cilic,58.0,1.0,50.76,7.28,-57.0
kalshi-price-history-kxatpmatch-26mar04svacil-minute.csv,Zachary Svajda,45.0,99.0,50.51,54.0,-8.67
kalshi-price-history-kxatpmatch-26mar04svrduc-minute.csv,Unnamed: 1,69.0,99.0,80.71,30.0,-4.22
kalshi-price-history-kxatpmatch-26mar04svrduc-minute.csv,33.00,32.0,1.65,20.21,3.0,-30.6
kalshi-price-history-kxatpmatch-26mar04tabjod-minute.csv,Unnamed: 1,46.0,99.0,49.54,53.0,-5.64
kalshi-price-history-kxatpmatch-26mar04tabjod-minute.csv,56.00,56.0,1.0,51.82,5.0,-55.0
kalshi-price-history-kxatpmatch-26mar04tsebae-minute.csv,Chun Hsin Tseng,28.0,1.0,22.95,12.46,-27.0
kalshi-price-history-kxatpmatch-26mar04tsebae-minute.csv,Sebastian Baez,75.0,99.0,78.04,24.0,-15.91
kalshi-price-history-kxatpmatch-26mar04tsisha-minute.csv,47.00,47.0,99.0,51.96,52.0,-6.95
kalshi-price-history-kxatpmatch-26mar04tsisha-minute.csv,Unnamed: 2,54.0,1.0,49.7,8.14,-53.0
kalshi-price-history-kxatpmatch-26mar04ugodam-minute.csv,Camilo Ugo Carabelli,38.0,99.0,44.13,61.0,-10.75
kalshi-price-history-kxatpmatch-26mar04ugodam-minute.csv,Martin Damm Jr,64.0,1.0,57.09,7.02,-63.0
kalshi-price-history-kxatpmatch-26mar05zhekop-minute.csv,Michael Zheng,55.0,1.0,47.65,5.96,-54.0
kalshi-price-history-kxatpmatch-26mar05zhekop-minute.csv,Vit Kopriva,46.0,99.0,53.51,53.0,-5.15
kalshi-price-history-kxatpmatch-26mar06alcdim-minute.csv,96.00,96.0,99.0,95.69,3.0,-3.0
kalshi-price-history-kxatpmatch-26mar06alcdim-minute.csv,Unnamed: 2,5.0,1.0,5.45,3.66,-4.0
kalshi-price-history-kxatpmatch-26mar06baeleh-minute.csv,Jiri Lehecka,70.0,1.0,59.4,0.26,-69.0
kalshi-price-history-kxatpmatch-26mar06baeleh-minute.csv,Sebastian Baez,33.0,99.0,42.31,66.0,-2.15
kalshi-price-history-kxatpmatch-26mar06berpau-minute.csv,80.00,80.0,99.0,82.87,19.0,-3.0
kalshi-price-history-kxatpmatch-26mar06berpau-minute.csv,Unnamed: 2,21.0,1.0,17.71,2.0,-20.0
kalshi-price-history-kxatpmatch-26mar06berzve-minute.csv,80.00,80.0,99.0,82.56,19.0,-3.33
kalshi-price-history-kxatpmatch-26mar06berzve-minute.csv,Unnamed: 2,22.0,1.0,19.02,2.47,-21.0
kalshi-price-history-kxatpmatch-26mar06brotia-minute.csv,Unnamed: 1,53.0,99.0,56.48,46.0,-13.98
kalshi-price-history-kxatpmatch-26mar06brotia-minute.csv,48.00,48.0,1.0,44.95,15.71,-47.0
kalshi-price-history-kxatpmatch-26mar06cobkec-minute.csv,46.01,47.0,99.0,50.72,52.0,-28.31
kalshi-price-history-kxatpmatch-26mar06cobkec-minute.csv,Unnamed: 2,55.0,1.0,50.87,26.1,-54.0
kalshi-price-history-kxatpmatch-26mar06davsva-minute.csv,Alejandro Davidovich Fokina,62.0,99.0,61.56,37.0,-35.85
kalshi-price-history-kxatpmatch-26mar06davsva-minute.csv,Zachary Svajda,38.0,1.0,39.67,36.92,-37.0
kalshi-price-history-kxatpmatch-26mar06djomaj-minute.csv,89.00,89.0,99.0,85.94,10.0,-31.59
kalshi-price-history-kxatpmatch-26mar06djomaj-minute.csv,Unnamed: 2,11.0,1.0,15.33,32.17,-10.0
kalshi-price-history-kxatpmatch-26mar06etcsha-minute.csv,Tomas Martin Etcheverry,37.0,1.0,37.8,29.73,-36.0
kalshi-price-history-kxatpmatch-26mar06etcsha-minute.csv,Denis Shapovalov,63.0,99.0,63.35,36.0,-30.97
kalshi-price-history-kxatpmatch-26mar06feafri-minute.csv,Jacob Fearnley,18.0,1.0,12.8,6.32,-17.0
kalshi-price-history-kxatpmatch-26mar06feafri-minute.csv,Taylor Fritz,83.0,99.0,88.05,16.0,-7.18
kalshi-price-history-kxatpmatch-26mar06girmen-minute.csv,Jakub Mensik,71.0,99.0,74.47,28.0,-14.41
kalshi-price-history-kxatpmatch-26mar06girmen-minute.csv,Marcos Giron,28.0,1.0,26.7,18.66,-27.0
kalshi-price-history-kxatpmatch-26mar06khafon-minute.csv,Joao Fonseca,57.0,99.0,56.16,42.0,-45.74
kalshi-price-history-kxatpmatch-26mar06khafon-minute.csv,Karen Khachanov,44.0,1.0,45.4,44.64,-43.0
kalshi-price-history-kxatpmatch-26mar06kovmou-minute.csv,41.00,41.0,99.0,52.86,58.0,-1.0
kalshi-price-history-kxatpmatch-26mar06kovmou-minute.csv,Unnamed: 2,61.0,1.0,48.33,0.0,-60.0
kalshi-price-history-kxatpmatch-26mar06monaug-minute.csv,Felix Auger-Aliassime,84.0,99.0,78.27,15.0,-42.83
kalshi-price-history-kxatpmatch-26mar06monaug-minute.csv,Gael Monfils,17.0,1.0,22.99,44.53,-16.0
kalshi-price-history-kxatpmatch-26mar06musfuc-minute.csv,Lorenzo Musetti,74.0,1.0,62.86,3.0,-73.0
kalshi-price-history-kxatpmatch-26mar06musfuc-minute.csv,Marton Fucsovics,27.0,99.0,37.7,72.0,-3.0
kalshi-price-history-kxatpmatch-26mar06nakugo-minute.csv,82.00,82.0,99.0,86.36,17.0,-2.0
kalshi-price-history-kxatpmatch-26mar06nakugo-minute.csv,Unnamed: 2,20.0,1.0,14.64,0.18,-19.0
kalshi-price-history-kxatpmatch-26mar06prifil-minute.csv,Unnamed: 1,33.0,1.0,26.54,1.0,-32.0
kalshi-price-history-kxatpmatch-26mar06prifil-minute.csv,68.00,68.0,99.0,74.42,31.0,-0.31
kalshi-price-history-kxatpmatch-26mar06rubdia-minute.csv,Gabriel Diallo,27.0,99.0,32.71,72.0,-17.84
kalshi-price-history-kxatpmatch-26mar06rubdia-minute.csv,Andrey Rublev,74.0,1.0,68.63,15.98,-73.0
kalshi-price-history-kxatpmatch-26mar06sheope-minute.csv,Ben Shelton,79.0,99.0,72.88,20.0,-56.15
kalshi-price-history-kxatpmatch-26mar06sheope-minute.csv,Reilly Opelka,24.0,1.0,28.46,51.34,-23.0
kalshi-price-history-kxatpmatch-26mar06sheruu-minute.csv,Alexander Shevchenko,20.0,1.0,14.17,0.0,-19.0
kalshi-price-history-kxatpmatch-26mar06sheruu-minute.csv,Casper Ruud,80.96,99.0,86.72,18.04,0.0
kalshi-price-history-kxatpmatch-26mar06svrsin-minute.csv,Dalibor Svrcina,4.0,1.0,3.35,6.68,-3.0
kalshi-price-history-kxatpmatch-26mar06svrsin-minute.csv,Jannik Sinner,98.0,99.0,97.59,1.0,-2.0
kalshi-price-history-kxatpmatch-26mar06waltie-minute.csv,Learner Tien,84.0,99.0,86.06,15.0,-7.0
kalshi-price-history-kxatpmatch-26mar06waltie-minute.csv,Adam Walton,18.0,1.0,14.9,7.53,-17.0
kalshi-price-history-kxatpmatch-26mar07baudra-minute.csv,Unnamed: 1,85.0,99.0,83.03,14.0,-30.15
kalshi-price-history-kxatpmatch-26mar07baudra-minute.csv,15.00,15.0,1.0,17.59,31.43,-14.0
kalshi-price-history-kxatpmatch-26mar07bubkop-minute.csv,Alexander Bublik,78.0,99.0,74.14,21.0,-51.36
kalshi-price-history-kxatpmatch-26mar07bubkop-minute.csv,Vit Kopriva,24.0,1.0,27.13,50.98,-23.0
kalshi-price-history-kxatpmatch-26mar07cerbon-minute.csv,Benjamin Bonzi,28.0,1.0,26.42,46.14,-27.0
kalshi-price-history-kxatpmatch-26mar07cerbon-minute.csv,Francisco Cerundolo,72.0,99.0,74.64,27.0,-46.57
kalshi-price-history-kxatpmatch-26mar07hijdar-minute.csv,Luciano Darderi,67.0,1.0,58.63,19.04,-66.0
kalshi-price-history-kxatpmatch-26mar07hijdar-minute.csv,Rinky Hijikata,35.0,99.0,42.71,64.0,-21.93
kalshi-price-history-kxatpmatch-26mar07hummic-minute.csv,Alex Michelsen,51.0,99.0,55.92,48.0,-19.07
kalshi-price-history-kxatpmatch-26mar07hummic-minute.csv,Ugo Humbert,50.5,1.0,46.32,16.02,-49.5
kalshi-price-history-kxatpmatch-26mar07korde-minute.csv,Unnamed: 1,63.0,99.0,63.14,36.0,-40.32
kalshi-price-history-kxatpmatch-26mar07korde-minute.csv,39.00,39.0,1.0,38.4,37.8,-38.0
kalshi-price-history-kxatpmatch-26mar07medtab-minute.csv,Alejandro Tabilo,23.0,1.0,19.82,1.0,-22.0
kalshi-price-history-kxatpmatch-26mar07medtab-minute.csv,Daniil Medvedev,79.0,99.0,81.4,20.0,-2.0
kalshi-price-history-kxatpmatch-26mar07normcd-minute.csv,60.00,60.0,99.0,66.58,39.0,-10.83
kalshi-price-history-kxatpmatch-26mar07normcd-minute.csv,Unnamed: 2,42.0,1.0,34.36,6.23,-41.0
kalshi-price-history-kxatpmatch-26mar07vacbor-minute.csv,Unnamed: 1,57.0,99.0,62.88,42.0,-20.0
kalshi-price-history-kxatpmatch-26mar07vacbor-minute.csv,44.00,44.0,1.24,38.56,21.0,-42.76
kalshi-price-history-kxatpmatch-26mar08cerdra-minute.csv,63.00,63.0,99.0,66.85,36.0,-2.0
kalshi-price-history-kxatpmatch-26mar08cerdra-minute.csv,38.00,38.0,1.0,34.48,2.0,-37.0
kalshi-price-history-kxatpmatch-26mar08cobtia-minute.csv,Flavio Cobolli,45.0,1.0,41.52,4.8,-44.0
kalshi-price-history-kxatpmatch-26mar08cobtia-minute.csv,Frances Tiafoe,57.0,99.0,60.28,42.0,-3.24
kalshi-price-history-kxatpmatch-26mar08davmen-minute.csv,Unnamed: 1,41.0,99.0,52.75,58.0,0.0
kalshi-price-history-kxatpmatch-26mar08davmen-minute.csv,59.00,59.0,1.0,48.91,2.02,-58.0
kalshi-price-history-kxatpmatch-26mar08diaaug-minute.csv,Felix Auger-Aliassime,80.0,99.0,78.49,19.0,-35.55
kalshi-price-history-kxatpmatch-26mar08diaaug-minute.csv,Gabriel Diallo,23.0,1.03,22.9,34.72,-21.97
kalshi-price-history-kxatpmatch-26mar08fonpau-minute.csv,36.00,36.0,99.0,39.03,63.0,-5.0
kalshi-price-history-kxatpmatch-26mar08fonpau-minute.csv,Unnamed: 2,67.0,1.0,63.14,3.0,-66.0
kalshi-price-history-kxatpmatch-26mar08fucfil-minute.csv,Unnamed: 1,71.0,99.0,75.77,28.0,-1.0
kalshi-price-history-kxatpmatch-26mar08fucfil-minute.csv,30.00,30.0,1.0,25.57,1.0,-29.0
kalshi-price-history-kxatpmatch-26mar08nakzve-minute.csv,Alexander Zverev,79.0,99.0,77.28,20.0,-20.24
kalshi-price-history-kxatpmatch-26mar08nakzve-minute.csv,Brandon Nakashima,24.0,1.0,23.9,19.92,-23.0
kalshi-price-history-kxatpmatch-26mar08shasin-minute.csv,Denis Shapovalov,7.0,1.0,6.28,5.59,-6.0
kalshi-price-history-kxatpmatch-26mar08shasin-minute.csv,Jannik Sinner,94.0,99.0,95.05,5.0,-5.89
kalshi-price-history-kxatpmatch-26mar08shetie-minute.csv,Ben Shelton,60.0,1.0,54.66,0.17,-59.0
kalshi-price-history-kxatpmatch-26mar08shetie-minute.csv,Learner Tien,42.0,99.0,47.28,57.0,-1.0
kalshi-price-history-kxatpmatch-26mar08vacruu-minute.csv,62.00,62.0,99.0,61.76,37.0,-35.6
kalshi-price-history-kxatpmatch-26mar08vacruu-minute.csv,Unnamed: 2,40.0,1.0,39.51,33.67,-39.0
kalshi-price-history-kxatpmatch-26mar09alcrin-minute.csv,Arthur Rinderknech,5.0,1.0,6.6,37.7,-4.0
kalshi-price-history-kxatpmatch-26mar09alcrin-minute.csv,Carlos Alcaraz,97.0,99.0,94.65,2.0,-40.01
kalshi-price-history-kxatpmatch-26mar09bubhij-minute.csv,Alexander Bublik,80.0,1.0,74.41,13.46,-79.0
kalshi-price-history-kxatpmatch-26mar09bubhij-minute.csv,Rinky Hijikata,21.0,99.0,26.85,78.0,-13.69
kalshi-price-history-kxatpmatch-26mar09djokov-minute.csv,Aleksandar Kovacevic,12.0,1.0,13.39,22.55,-11.0
kalshi-price-history-kxatpmatch-26mar09djokov-minute.csv,Novak Djokovic,89.0,99.0,87.74,10.0,-22.95
kalshi-price-history-kxatpmatch-26mar09micfri-minute.csv,Taylor Fritz,71.0,1.0,63.39,2.0,-70.0
kalshi-price-history-kxatpmatch-26mar09micfri-minute.csv,Alex Michelsen,30.0,99.0,38.05,69.0,-2.0
kalshi-price-history-kxatpmatch-26mar09norde-minute.csv,Alex de Minaur,82.0,2.23,71.03,2.0,-79.77
kalshi-price-history-kxatpmatch-26mar09norde-minute.csv,Cameron Norrie,20.0,99.0,30.75,79.0,-4.77
kalshi-price-history-kxatpmatch-26mar10alcruu-minute.csv,Casper Ruud,10.0,1.0,8.41,1.0,-9.0
kalshi-price-history-kxatpmatch-26mar10alcruu-minute.csv,Carlos Alcaraz,92.0,99.0,93.02,7.0,-2.0
kalshi-price-history-kxatpmatch-26mar10djodra-minute.csv,Novak Djokovic,57.0,1.0,56.32,30.28,-56.0
kalshi-price-history-kxatpmatch-26mar10djodra-minute.csv,Jack Draper,45.0,99.0,44.95,54.0,-30.71
kalshi-price-history-kxatpmatch-26mar10filaug-minute.csv,Felix Auger-Aliassime,58.0,1.0,51.99,2.0,-57.0
kalshi-price-history-kxatpmatch-26mar10filaug-minute.csv,Arthur Fils,44.0,99.0,49.73,55.0,-3.0
kalshi-price-history-kxatpmatch-26mar10fonsin-minute.csv,Jannik Sinner,91.0,99.0,90.62,8.0,-20.5
kalshi-price-history-kxatpmatch-26mar10fonsin-minute.csv,Joao Fonseca,10.0,1.0,10.56,21.39,-9.0
kalshi-price-history-kxatpmatch-26mar10hijnor-minute.csv,Unnamed: 1,72.0,99.0,76.4,27.0,0.0
kalshi-price-history-kxatpmatch-26mar10hijnor-minute.csv,29.00,29.0,1.0,24.94,0.65,-28.0
kalshi-price-history-kxatpmatch-26mar10medmic-minute.csv,77.00,77.0,99.0,80.3,22.0,-3.0
kalshi-price-history-kxatpmatch-26mar10medmic-minute.csv,Unnamed: 2,25.0,1.0,20.88,1.24,-24.0
kalshi-price-history-kxatpmatch-26mar10tiazve-minute.csv,Unnamed: 1,73.0,99.0,76.04,26.0,-1.0
kalshi-price-history-kxatpmatch-26mar10tiazve-minute.csv,28.00,28.0,1.0,25.46,2.0,-27.0
kalshi-price-history-kxatpmatch-26mar10tiedav-minute.csv,Alejandro Davidovich Fokina,46.0,1.0,44.83,24.04,-45.0
kalshi-price-history-kxatpmatch-26mar10tiedav-minute.csv,Learner Tien,56.0,99.0,56.94,43.0,-24.94
kalshi-price-history-kxatpmatch-26mar12alcnor-minute.csv,Cameron Norrie,7.0,1.0,6.31,1.97,-6.0
kalshi-price-history-kxatpmatch-26mar12alcnor-minute.csv,Carlos Alcaraz,94.0,99.0,94.48,5.0,-1.91
kalshi-price-history-kxatpmatch-26mar12dramed-minute.csv,Unnamed: 1,63.0,99.0,66.03,36.0,-1.88
kalshi-price-history-kxatpmatch-26mar12dramed-minute.csv,40.00,40.0,1.0,35.74,0.0,-39.0
kalshi-price-history-kxatpmatch-26mar12filzve-minute.csv,Arthur Fils,41.0,1.0,35.89,0.0,-40.0
kalshi-price-history-kxatpmatch-26mar12filzve-minute.csv,Alexander Zverev,61.0,99.0,65.89,38.0,-2.74
kalshi-price-history-kxatpmatch-26mar12tiesin-minute.csv,Learner Tien,9.0,1.0,8.92,2.0,-8.0
kalshi-price-history-kxatpmatch-26mar12tiesin-minute.csv,Jannik Sinner,93.0,99.0,92.51,6.0,-2.0
kalshi-price-history-kxatpmatch-26mar14alcmed-minute.csv,Carlos Alcaraz,84.0,1.0,78.32,0.0,-83.0
kalshi-price-history-kxatpmatch-26mar14alcmed-minute.csv,Daniil Medvedev,18.0,99.0,22.82,81.0,-2.0
kalshi-price-history-kxatpmatch-26mar14zvesin-minute.csv,Unnamed: 1,84.0,99.0,85.02,15.0,-6.3
kalshi-price-history-kxatpmatch-26mar14zvesin-minute.csv,18.00,18.0,1.0,16.33,5.14,-17.0
kalshi-price-history-kxatpmatch-26mar17arnshe-minute.csv,Alexander Shevchenko,54.0,99.0,67.36,45.0,-18.88
kalshi-price-history-kxatpmatch-26mar17arnshe-minute.csv,Matteo Arnaldi,47.0,1.0,33.16,18.98,-46.0
kalshi-price-history-kxatpmatch-26mar17atmalt-minute.csv,Daniel Altmaier,33.0,1.0,27.32,6.2,-32.0
kalshi-price-history-kxatpmatch-26mar17atmalt-minute.csv,Terence Atmane,69.0,99.0,73.41,30.0,-6.63
kalshi-price-history-kxatpmatch-26mar17berbro-minute.csv,37.00,40.0,99.0,53.07,59.0,-6.72
kalshi-price-history-kxatpmatch-26mar17berbro-minute.csv,Unnamed: 2,63.0,1.0,48.45,3.0,-62.0
kalshi-price-history-kxatpmatch-26mar17blastr-minute.csv,Unnamed: 1,38.0,99.0,55.59,61.0,-4.55
kalshi-price-history-kxatpmatch-26mar17blastr-minute.csv,64.00,64.0,1.0,45.56,6.41,-63.0
kalshi-price-history-kxatpmatch-26mar17cilpop-minute.csv,Alexei Popyrin,41.0,1.0,31.9,15.33,-40.0
kalshi-price-history-kxatpmatch-26mar17cilpop-minute.csv,Marin Cilic,60.0,99.0,68.76,39.0,-15.33
kalshi-price-history-kxatpmatch-26mar17coldim-minute.csv,Grigor Dimitrov,56.0,1.0,54.34,39.22,-55.0
kalshi-price-history-kxatpmatch-26mar17coldim-minute.csv,Raphael Collignon,43.0,99.0,46.4,56.0,-38.7
kalshi-price-history-kxatpmatch-26mar17damfea-minute.csv,47.00,47.0,99.0,53.22,52.0,-2.0
kalshi-price-history-kxatpmatch-26mar17damfea-minute.csv,Unnamed: 2,53.0,1.0,47.46,2.0,-52.0
kalshi-price-history-kxatpmatch-26mar17diayib-minute.csv,Gabriel Diallo,49.0,99.0,53.47,50.0,-14.98
kalshi-price-history-kxatpmatch-26mar17diayib-minute.csv,Yibing Wu,52.0,2.16,47.82,14.68,-49.94
kalshi-price-history-kxatpmatch-26mar17ducbau-minute.csv,James Duckworth,43.0,1.0,32.62,22.37,-42.0
kalshi-price-history-kxatpmatch-26mar17ducbau-minute.csv,Roberto Bautista Agut,58.0,99.0,68.36,41.0,-20.81
kalshi-price-history-kxatpmatch-26mar17kovsak-minute.csv,Aleksandar Kovacevic,63.0,1.0,58.64,8.0,-62.0
kalshi-price-history-kxatpmatch-26mar17kovsak-minute.csv,Rei Sakamoto,38.0,99.0,42.52,61.0,-8.0
kalshi-price-history-kxatpmatch-26mar17majkec-minute.csv,Unnamed: 1,36.0,99.0,43.91,63.0,-18.78
kalshi-price-history-kxatpmatch-26mar17majkec-minute.csv,65.00,65.0,1.0,57.18,17.44,-64.0
kalshi-price-history-kxatpmatch-26mar17marfon-minute.csv,Fabian Marozsan,30.0,1.37,25.26,10.95,-28.98
kalshi-price-history-kxatpmatch-26mar17marfon-minute.csv,Joao Fonseca,72.0,99.0,75.77,27.0,-13.75
kalshi-price-history-kxatpmatch-26mar17mpeugo-minute.csv,Giovanni Mpetshi Perricard,63.0,1.0,64.62,31.0,-62.0
kalshi-price-history-kxatpmatch-26mar17mpeugo-minute.csv,Camilo Ugo Carabelli,37.0,99.0,36.27,62.0,-30.45
kalshi-price-history-kxatpmatch-26mar17mulber-minute.csv,Alexandre Muller,22.0,1.0,12.94,2.56,-21.0
kalshi-price-history-kxatpmatch-26mar17mulber-minute.csv,Matteo Berrettini,80.0,99.0,87.79,19.0,-4.32
kalshi-price-history-kxatpmatch-26mar17opebor-minute.csv,Nuno Borges,48.0,1.0,44.31,23.21,-47.0
kalshi-price-history-kxatpmatch-26mar17opebor-minute.csv,Reilly Opelka,55.0,99.0,56.79,44.0,-25.37
kalshi-price-history-kxatpmatch-26mar17quihur-minute.csv,44.00,44.0,99.0,51.5,55.0,-8.0
kalshi-price-history-kxatpmatch-26mar17quihur-minute.csv,Unnamed: 2,58.0,1.0,49.48,7.21,-57.0
kalshi-price-history-kxatpmatch-26mar17shavan-minute.csv,Unnamed: 1,37.0,99.0,45.56,62.0,-8.11
kalshi-price-history-kxatpmatch-26mar17shavan-minute.csv,64.00,64.0,1.75,55.46,8.47,-62.39
kalshi-price-history-kxatpmatch-26mar17tabcom-minute.csv,68.00,68.0,99.0,78.04,31.0,0.0
kalshi-price-history-kxatpmatch-26mar17tabcom-minute.csv,Unnamed: 2,32.0,1.0,22.41,1.35,-31.0
