# event_ticker=KXATPCHALLENGERMATCH-26APR13CUIKUK
# final_score=4-6 6-4 6-1
# score_resolution=6-4 4-6 1-6
# match_winner=Mikhail Kukushkin
# fav_player=Jie Cui
# dog_player=Mikhail Kukushkin
# kalshi_date=2026-04-13
timestamp,Jie Cui,Mikhail Kukushkin
2026-04-15T10:48:00Z,1.00,99.00
2026-04-15T10:49:00Z,1.00,99.00
2026-04-15T10:50:00Z,1.00,99.00
2026-04-15T10:52:00Z,1.00,99.00
2026-04-15T10:53:00Z,1.00,99.00
2026-04-15T10:54:00Z,1.00,99.00
2026-04-15T10:55:00Z,1.00,99.00
2026-04-15T10:56:00Z,1.00,99.00
2026-04-15T10:57:00Z,1.00,99.00
2026-04-15T10:59:00Z,1.00,99.00
2026-04-15T11:00:00Z,1.00,99.00
2026-04-15T11:01:00Z,1.00,99.00
2026-04-15T11:02:00Z,1.00,99.00
2026-04-15T11:03:00Z,1.00,99.00
2026-04-15T11:04:00Z,1.00,99.00
2026-04-15T11:05:00Z,1.00,99.00
2026-04-15T11:06:00Z,1.00,99.00
2026-04-15T11:07:00Z,1.00,99.00
2026-04-15T11:08:00Z,1.00,99.00
2026-04-15T11:09:00Z,1.00,99.00
2026-04-15T11:10:00Z,1.00,99.00
2026-04-15T11:11:00Z,1.00,99.00
2026-04-15T11:12:00Z,1.00,99.00
2026-04-15T11:13:00Z,1.00,99.00
2026-04-15T11:14:00Z,1.00,99.00
2026-04-15T11:15:00Z,1.00,99.00
2026-04-15T11:17:00Z,1.00,99.00
2026-04-15T11:18:00Z,1.00,99.00
2026-04-15T11:19:00Z,1.00,99.00
2026-04-15T11:20:00Z,1.00,99.00
2026-04-15T11:21:00Z,1.00,99.00
2026-04-15T11:22:00Z,1.00,99.00
2026-04-15T11:23:00Z,1.00,99.00
2026-04-15T11:24:00Z,1.00,99.00
2026-04-15T11:25:00Z,1.00,99.00
2026-04-15T11:26:00Z,1.00,99.00
2026-04-15T11:27:00Z,1.00,99.00
2026-04-15T11:28:00Z,1.00,99.00
2026-04-15T11:29:00Z,1.00,99.00
2026-04-15T11:30:00Z,1.00,99.00
2026-04-15T11:31:00Z,1.00,99.00
2026-04-15T11:32:00Z,1.00,99.00
2026-04-15T11:33:00Z,1.00,99.00
2026-04-15T11:34:00Z,1.00,99.00
2026-04-15T11:35:00Z,1.00,99.00
2026-04-15T11:36:00Z,1.00,99.00
2026-04-15T11:37:00Z,1.00,99.00
2026-04-15T11:38:00Z,1.00,99.00
2026-04-15T11:39:00Z,1.00,99.00
2026-04-15T11:40:00Z,1.00,99.00
2026-04-15T11:41:00Z,1.00,99.00
2026-04-15T11:42:00Z,1.00,99.00
2026-04-15T11:43:00Z,1.00,99.00
2026-04-15T11:44:00Z,1.00,99.00
2026-04-15T11:45:00Z,1.00,99.00
2026-04-15T11:46:00Z,1.00,99.00
2026-04-15T11:47:00Z,1.00,99.00
2026-04-15T11:48:00Z,1.00,99.00
2026-04-15T11:49:00Z,1.00,99.00
2026-04-15T11:50:00Z,1.00,99.00
2026-04-15T11:51:00Z,1.00,99.00
2026-04-15T11:52:00Z,1.00,99.00
2026-04-15T11:53:00Z,1.00,99.00
2026-04-15T11:54:00Z,1.00,99.00
2026-04-15T11:55:00Z,1.00,99.00
2026-04-15T11:56:00Z,1.00,99.00
2026-04-15T11:57:00Z,1.00,99.00
2026-04-15T11:58:00Z,1.00,99.00
2026-04-15T11:59:00Z,1.00,99.00
2026-04-15T12:00:00Z,1.00,99.00
2026-04-15T12:01:00Z,1.00,99.00
2026-04-15T12:02:00Z,1.00,99.00
2026-04-15T12:03:00Z,1.00,99.00
2026-04-15T12:04:00Z,1.00,99.00
2026-04-15T12:05:00Z,1.00,99.00
2026-04-15T12:06:00Z,1.00,99.00
2026-04-15T12:07:00Z,1.00,99.00
2026-04-15T12:08:00Z,1.00,99.00
2026-04-15T12:09:00Z,1.00,99.00
2026-04-15T12:10:00Z,1.00,99.00
2026-04-15T12:11:00Z,1.00,99.00
2026-04-15T12:12:00Z,1.00,99.00
2026-04-15T12:13:00Z,1.00,99.00
2026-04-15T12:14:00Z,1.00,99.00
2026-04-15T12:15:00Z,1.00,99.00
2026-04-15T12:16:00Z,1.00,99.00
2026-04-15T12:17:00Z,1.04,99.00
2026-04-15T12:18:00Z,2.00,99.00
2026-04-15T12:19:00Z,2.00,99.00
2026-04-15T12:20:00Z,2.00,99.00
2026-04-15T12:21:00Z,2.00,99.00
2026-04-15T12:22:00Z,2.00,99.00
2026-04-15T12:23:00Z,2.00,99.00
2026-04-15T12:24:00Z,2.00,99.00
2026-04-15T12:25:00Z,2.00,99.00
2026-04-15T12:26:00Z,2.00,99.00
2026-04-15T12:27:00Z,2.00,99.00
2026-04-15T12:29:00Z,2.00,99.00
2026-04-15T12:30:00Z,2.00,99.00
2026-04-15T12:31:00Z,2.00,99.00
2026-04-15T12:32:00Z,2.00,99.00
2026-04-15T12:33:00Z,1.00,99.00
2026-04-15T12:34:00Z,1.00,99.00
2026-04-15T12:35:00Z,1.00,99.00
2026-04-15T12:36:00Z,1.00,99.00
2026-04-15T12:37:00Z,1.00,99.00
2026-04-15T12:38:00Z,1.00,99.00
2026-04-15T12:39:00Z,1.00,99.00
2026-04-15T12:40:00Z,1.00,99.00
2026-04-15T12:41:00Z,1.00,99.00
2026-04-15T12:42:00Z,1.00,99.00
2026-04-15T12:43:00Z,1.00,99.00
2026-04-15T12:44:00Z,1.00,99.00
2026-04-15T12:45:00Z,1.00,99.00
2026-04-15T12:46:00Z,1.00,99.00
2026-04-15T12:47:00Z,1.00,99.00
2026-04-15T12:48:00Z,1.00,99.00
2026-04-15T12:50:00Z,1.00,99.00
2026-04-15T12:51:00Z,1.00,99.00
2026-04-15T12:52:00Z,1.00,99.00
2026-04-15T12:53:00Z,1.00,99.00
2026-04-15T12:54:00Z,1.00,99.00
2026-04-15T12:55:00Z,1.00,99.00
2026-04-15T12:56:00Z,1.00,99.00
2026-04-15T12:57:00Z,1.00,99.00
2026-04-15T12:58:00Z,1.00,99.00
2026-04-15T12:59:00Z,1.00,99.00
2026-04-15T13:00:00Z,1.00,99.00
2026-04-15T13:01:00Z,1.00,99.00
2026-04-15T13:02:00Z,1.00,99.00
2026-04-15T13:03:00Z,1.00,99.00
2026-04-15T13:04:00Z,1.00,99.00
2026-04-15T13:05:00Z,1.00,99.00
2026-04-15T13:06:00Z,1.00,99.00
2026-04-15T13:07:00Z,1.00,99.00
2026-04-15T13:08:00Z,1.00,99.00
2026-04-15T13:09:00Z,1.00,99.00
2026-04-15T13:10:00Z,1.00,99.00
2026-04-15T13:11:00Z,1.00,99.00
2026-04-15T13:13:00Z,1.00,99.00
2026-04-15T13:14:00Z,1.00,99.00
2026-04-15T13:16:00Z,1.00,99.00
2026-04-15T13:17:00Z,1.00,99.00
2026-04-15T13:18:00Z,1.00,99.00
2026-04-15T13:19:00Z,1.00,99.00
2026-04-15T13:20:00Z,1.00,99.00
2026-04-15T13:21:00Z,1.00,99.00
2026-04-15T13:22:00Z,1.00,99.00
2026-04-15T13:23:00Z,1.00,99.00
2026-04-15T13:24:00Z,1.00,99.00
2026-04-15T13:25:00Z,1.00,99.00
2026-04-15T13:26:00Z,1.00,99.00
2026-04-15T13:27:00Z,1.00,99.00
2026-04-15T13:28:00Z,1.00,99.00
2026-04-15T13:29:00Z,1.00,99.00
2026-04-15T13:30:00Z,1.00,99.00
2026-04-15T13:31:00Z,1.00,99.00
2026-04-15T13:32:00Z,1.00,99.00
2026-04-15T13:33:00Z,1.00,99.00
2026-04-15T13:34:00Z,1.00,99.00
2026-04-15T13:35:00Z,1.00,99.00
2026-04-15T13:36:00Z,1.00,99.00
2026-04-15T13:37:00Z,1.00,99.00
2026-04-15T13:38:00Z,1.00,99.00
2026-04-15T13:39:00Z,1.00,99.00
