# event_ticker=KXATPMATCH-26MAY15RUUDAR
# final_score=6-1 6-1
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Luciano Darderi
# kalshi_date=2026-05-15
timestamp,Casper Ruud,Luciano Darderi
2026-05-15T16:17:00Z,97.00,3.78
2026-05-15T16:18:00Z,97.05,3.22
2026-05-15T16:19:00Z,97.11,2.13
2026-05-15T16:20:00Z,98.99,1.35
2026-05-15T16:21:00Z,99.00,1.00
2026-05-15T16:22:00Z,99.00,1.00
2026-05-15T16:23:00Z,99.00,1.00
2026-05-15T16:24:00Z,99.00,1.00
2026-05-15T16:25:00Z,99.00,1.00
2026-05-15T16:26:00Z,99.00,1.00
2026-05-15T16:27:00Z,99.00,1.00
2026-05-15T16:28:00Z,99.00,1.00
2026-05-15T16:29:00Z,98.99,1.23
2026-05-15T16:30:00Z,98.99,1.74
2026-05-15T16:31:00Z,99.00,1.00
2026-05-15T16:32:00Z,99.00,1.00
2026-05-15T16:33:00Z,99.00,1.00
2026-05-15T16:34:00Z,99.00,1.00
2026-05-15T16:35:00Z,99.00,1.00
2026-05-15T16:36:00Z,99.00,1.00
2026-05-15T16:37:00Z,99.00,1.01
2026-05-15T16:38:00Z,99.00,1.44
2026-05-15T16:39:00Z,99.00,1.00
2026-05-15T16:40:00Z,99.00,1.00
2026-05-15T16:41:00Z,99.00,1.00
2026-05-15T16:42:00Z,99.00,1.00
2026-05-15T16:43:00Z,99.00,1.00
2026-05-15T16:44:00Z,99.00,1.00
2026-05-15T16:45:00Z,99.00,1.00
2026-05-15T16:46:00Z,99.00,1.00
2026-05-15T16:47:00Z,99.00,1.00
2026-05-15T16:48:00Z,99.00,1.00
2026-05-15T16:49:00Z,99.00,1.00
2026-05-15T16:50:00Z,99.00,1.00
2026-05-15T16:51:00Z,99.00,1.00
2026-05-15T16:52:00Z,99.00,1.00
