# event_ticker=KXATPMATCH-26APR29SINJOD
# final_score=6-2 7-6(0)
# score_resolution=2-6 6-7
# match_winner=Jannik Sinner
# fav_player=Rafael Jodar
# dog_player=Jannik Sinner
# kalshi_date=2026-04-29
timestamp,Jannik Sinner,Rafael Jodar
2026-04-29T15:05:00Z,93.99,6.70
2026-04-29T15:06:00Z,94.50,5.83
2026-04-29T15:07:00Z,94.00,6.19
2026-04-29T15:08:00Z,94.86,6.17
2026-04-29T15:09:00Z,93.74,6.01
2026-04-29T15:10:00Z,92.99,8.00
2026-04-29T15:11:00Z,93.00,8.10
2026-04-29T15:12:00Z,92.74,6.58
2026-04-29T15:13:00Z,93.99,6.43
2026-04-29T15:14:00Z,94.04,6.90
2026-04-29T15:15:00Z,93.93,6.99
2026-04-29T15:16:00Z,93.45,7.43
2026-04-29T15:17:00Z,94.01,6.28
2026-04-29T15:18:00Z,94.64,5.87
2026-04-29T15:19:00Z,93.70,7.85
2026-04-29T15:20:00Z,92.99,7.88
2026-04-29T15:21:00Z,92.02,9.68
2026-04-29T15:22:00Z,88.95,11.82
2026-04-29T15:23:00Z,90.24,10.57
2026-04-29T15:24:00Z,88.65,14.16
2026-04-29T15:25:00Z,89.23,12.28
2026-04-29T15:26:00Z,92.06,8.87
2026-04-29T15:27:00Z,93.59,7.21
2026-04-29T15:28:00Z,93.88,7.97
2026-04-29T15:29:00Z,92.20,8.32
2026-04-29T15:30:00Z,93.46,7.84
2026-04-29T15:31:00Z,94.08,6.91
2026-04-29T15:32:00Z,92.31,7.76
2026-04-29T15:33:00Z,92.17,7.99
2026-04-29T15:34:00Z,92.65,8.00
2026-04-29T15:35:00Z,91.48,9.28
2026-04-29T15:36:00Z,89.31,12.94
2026-04-29T15:37:00Z,85.53,13.91
2026-04-29T15:38:00Z,89.59,11.90
2026-04-29T15:39:00Z,88.21,12.19
2026-04-29T15:40:00Z,91.35,9.25
2026-04-29T15:41:00Z,91.20,9.90
2026-04-29T15:42:00Z,91.68,8.90
2026-04-29T15:43:00Z,92.93,7.94
2026-04-29T15:44:00Z,93.27,6.60
2026-04-29T15:45:00Z,95.61,4.55
2026-04-29T15:46:00Z,97.16,3.23
2026-04-29T15:47:00Z,95.91,3.89
2026-04-29T15:48:00Z,95.88,5.87
2026-04-29T15:49:00Z,92.76,7.39
2026-04-29T15:50:00Z,92.08,7.68
2026-04-29T15:51:00Z,91.10,9.19
2026-04-29T15:52:00Z,90.62,9.90
2026-04-29T15:53:00Z,90.85,9.42
2026-04-29T15:54:00Z,92.06,8.68
2026-04-29T15:55:00Z,92.81,7.13
2026-04-29T15:56:00Z,92.33,8.13
2026-04-29T15:57:00Z,91.21,8.83
2026-04-29T15:58:00Z,91.14,9.51
2026-04-29T15:59:00Z,90.71,9.25
2026-04-29T16:00:00Z,90.86,9.91
2026-04-29T16:01:00Z,90.25,9.92
2026-04-29T16:02:00Z,91.49,8.91
2026-04-29T16:03:00Z,92.41,7.52
2026-04-29T16:04:00Z,95.92,4.34
2026-04-29T16:05:00Z,97.97,2.84
2026-04-29T16:06:00Z,99.00,1.13
2026-04-29T16:07:00Z,99.00,1.00
2026-04-29T16:08:00Z,99.00,1.00
2026-04-29T16:09:00Z,99.00,1.00
2026-04-29T16:10:00Z,99.00,1.00
2026-04-29T16:11:00Z,99.00,1.00
2026-04-29T16:12:00Z,99.00,1.00
