# event_ticker=KXATPCHALLENGERMATCH-26MAY14CERBUR
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Juan Manuel Cerundolo
# fav_player=Roman Andres Burruchaga
# dog_player=Juan Manuel Cerundolo
# kalshi_date=2026-05-14
timestamp,Juan Manuel Cerundolo,Roman Andres Burruchaga
2026-05-15T00:32:00Z,60.00,40.00
2026-05-15T00:33:00Z,59.09,40.00
2026-05-15T00:34:00Z,59.00,40.29
2026-05-15T00:35:00Z,60.00,40.12
2026-05-15T00:36:00Z,60.00,40.21
2026-05-15T00:37:00Z,60.00,40.21
2026-05-15T00:38:00Z,59.00,40.10
2026-05-15T00:39:00Z,59.00,40.01
2026-05-15T00:40:00Z,59.02,40.56
2026-05-15T00:41:00Z,59.00,40.56
2026-05-15T00:42:00Z,60.00,40.00
2026-05-15T00:43:00Z,59.72,40.09
2026-05-15T00:44:00Z,59.72,40.77
2026-05-15T00:45:00Z,59.91,41.00
2026-05-15T00:46:00Z,59.91,40.00
2026-05-15T00:47:00Z,59.91,40.19
2026-05-15T00:48:00Z,59.42,40.45
2026-05-15T00:50:00Z,59.42,41.00
2026-05-15T00:51:00Z,59.78,41.00
2026-05-15T00:52:00Z,59.17,41.00
2026-05-15T00:53:00Z,60.00,40.00
2026-05-15T00:54:00Z,60.00,40.41
2026-05-15T00:55:00Z,60.00,41.00
2026-05-15T00:56:00Z,60.00,41.00
2026-05-15T00:57:00Z,59.00,40.99
2026-05-15T00:58:00Z,60.00,41.49
2026-05-15T00:59:00Z,60.00,40.00
2026-05-15T01:00:00Z,60.00,40.06
2026-05-15T01:01:00Z,59.89,39.05
2026-05-15T01:02:00Z,59.33,41.00
2026-05-15T01:03:00Z,60.00,40.53
2026-05-15T01:04:00Z,59.88,40.40
2026-05-15T01:05:00Z,59.88,41.00
2026-05-15T01:06:00Z,59.00,41.00
2026-05-15T01:07:00Z,60.00,40.04
2026-05-15T01:08:00Z,59.00,41.00
2026-05-15T01:09:00Z,60.00,40.16
2026-05-15T01:10:00Z,60.00,39.98
2026-05-15T01:11:00Z,60.00,40.97
2026-05-15T01:12:00Z,59.00,41.00
2026-05-15T01:13:00Z,60.00,40.00
2026-05-15T01:14:00Z,60.00,40.49
2026-05-15T01:15:00Z,60.00,41.00
2026-05-15T01:16:00Z,60.00,40.00
2026-05-15T01:17:00Z,59.00,41.00
2026-05-15T01:18:00Z,60.00,40.19
2026-05-15T01:19:00Z,60.00,39.78
2026-05-15T01:20:00Z,59.00,41.12
2026-05-15T01:21:00Z,60.00,41.00
2026-05-15T01:22:00Z,59.00,41.00
2026-05-15T01:23:00Z,60.00,41.00
2026-05-15T01:24:00Z,59.38,40.60
2026-05-15T01:25:00Z,60.00,40.60
2026-05-15T01:26:00Z,59.00,40.63
2026-05-15T01:27:00Z,59.33,40.63
2026-05-15T01:28:00Z,59.33,40.14
2026-05-15T01:29:00Z,60.00,40.14
2026-05-15T01:30:00Z,59.94,40.65
2026-05-15T01:32:00Z,59.00,41.00
2026-05-15T01:33:00Z,59.14,41.00
2026-05-15T01:34:00Z,59.00,40.82
2026-05-15T01:35:00Z,60.00,40.78
2026-05-15T01:36:00Z,60.00,40.00
2026-05-15T01:37:00Z,59.11,40.70
2026-05-15T01:38:00Z,59.99,40.34
2026-05-15T01:39:00Z,59.99,41.00
2026-05-15T01:40:00Z,59.99,41.00
2026-05-15T01:41:00Z,59.99,41.00
2026-05-15T01:42:00Z,59.99,40.44
2026-05-15T01:43:00Z,60.00,40.25
2026-05-15T01:44:00Z,59.00,40.25
2026-05-15T01:45:00Z,59.65,41.50
2026-05-15T01:46:00Z,59.00,41.00
2026-05-15T01:47:00Z,59.84,41.00
2026-05-15T01:48:00Z,60.00,40.28
2026-05-15T01:49:00Z,59.19,41.00
2026-05-15T01:50:00Z,60.00,40.95
2026-05-15T01:51:00Z,60.00,41.00
2026-05-15T01:52:00Z,60.00,40.53
2026-05-15T01:53:00Z,60.00,40.92
2026-05-15T01:54:00Z,60.00,41.15
2026-05-15T01:55:00Z,59.00,41.36
2026-05-15T01:56:00Z,59.98,40.14
2026-05-15T01:57:00Z,60.00,40.16
2026-05-15T01:58:00Z,59.00,41.00
2026-05-15T02:00:00Z,60.00,41.42
2026-05-15T02:01:00Z,59.28,41.00
2026-05-15T02:02:00Z,59.00,41.00
2026-05-15T02:03:00Z,59.30,40.22
2026-05-15T02:04:00Z,59.30,41.55
2026-05-15T02:06:00Z,60.00,40.95
2026-05-15T02:07:00Z,58.13,40.95
2026-05-15T02:08:00Z,60.00,40.67
2026-05-15T02:09:00Z,59.96,40.67
2026-05-15T02:10:00Z,60.00,40.67
2026-05-15T02:11:00Z,60.00,41.19
2026-05-15T02:12:00Z,60.00,41.91
2026-05-15T02:13:00Z,59.88,40.10
2026-05-15T02:14:00Z,60.00,41.00
2026-05-15T02:15:00Z,60.00,41.00
2026-05-15T02:16:00Z,59.73,40.34
2026-05-15T02:17:00Z,60.00,40.29
2026-05-15T02:18:00Z,59.67,41.00
2026-05-15T02:19:00Z,58.37,41.00
2026-05-15T02:20:00Z,59.00,40.41
2026-05-15T02:21:00Z,59.77,41.00
2026-05-15T02:22:00Z,60.00,41.00
2026-05-15T02:23:00Z,60.00,41.00
2026-05-15T02:25:00Z,60.00,38.94
2026-05-15T02:26:00Z,59.60,41.07
2026-05-15T02:27:00Z,60.00,40.91
2026-05-15T02:28:00Z,60.00,40.26
2026-05-15T02:29:00Z,60.00,40.00
2026-05-15T02:30:00Z,59.28,40.00
2026-05-15T02:31:00Z,59.00,41.00
2026-05-15T02:32:00Z,59.00,41.00
2026-05-15T02:33:00Z,60.00,40.00
2026-05-15T02:34:00Z,60.00,40.00
2026-05-15T02:35:00Z,60.00,40.00
2026-05-15T02:36:00Z,60.00,40.76
2026-05-15T02:37:00Z,59.96,40.00
2026-05-15T02:38:00Z,60.00,41.00
2026-05-15T02:39:00Z,60.00,41.00
2026-05-15T02:41:00Z,60.00,40.00
2026-05-15T02:42:00Z,59.10,40.00
2026-05-15T02:44:00Z,59.33,40.00
2026-05-15T02:45:00Z,59.00,41.00
2026-05-15T02:47:00Z,59.70,40.07
2026-05-15T02:48:00Z,60.00,40.33
2026-05-15T02:49:00Z,59.46,40.00
2026-05-15T02:50:00Z,60.00,41.00
2026-05-15T02:51:00Z,60.00,40.20
2026-05-15T02:52:00Z,59.56,40.09
2026-05-15T02:53:00Z,59.56,41.00
2026-05-15T02:54:00Z,59.30,40.00
2026-05-15T02:55:00Z,59.30,41.00
2026-05-15T02:56:00Z,59.84,40.71
2026-05-15T02:57:00Z,59.98,41.00
2026-05-15T02:58:00Z,59.36,41.00
2026-05-15T02:59:00Z,59.36,40.51
2026-05-15T03:00:00Z,59.36,41.00
2026-05-15T03:01:00Z,59.36,41.00
2026-05-15T03:02:00Z,59.12,40.00
2026-05-15T03:03:00Z,60.00,40.63
2026-05-15T03:04:00Z,60.00,40.86
2026-05-15T03:05:00Z,59.94,41.00
2026-05-15T03:06:00Z,59.65,40.40
2026-05-15T03:07:00Z,60.00,40.98
2026-05-15T03:08:00Z,59.00,40.00
2026-05-15T03:09:00Z,60.00,41.00
2026-05-15T03:10:00Z,59.50,39.71
2026-05-15T03:11:00Z,60.00,41.00
2026-05-15T03:12:00Z,59.92,40.75
2026-05-15T03:13:00Z,60.00,40.76
2026-05-15T03:14:00Z,59.80,40.76
2026-05-15T03:15:00Z,59.99,40.00
2026-05-15T03:16:00Z,60.00,40.00
2026-05-15T03:17:00Z,59.07,39.50
2026-05-15T03:18:00Z,59.95,41.00
2026-05-15T03:19:00Z,60.28,39.07
2026-05-15T03:20:00Z,59.00,39.33
2026-05-15T03:21:00Z,60.02,41.00
2026-05-15T03:22:00Z,60.00,40.05
2026-05-15T03:23:00Z,60.00,40.81
2026-05-15T03:24:00Z,60.00,40.35
2026-05-15T03:25:00Z,60.00,40.37
2026-05-15T03:26:00Z,60.00,40.85
2026-05-15T03:27:00Z,60.00,41.00
2026-05-15T03:28:00Z,59.68,41.00
2026-05-15T03:29:00Z,61.00,41.00
2026-05-15T03:30:00Z,61.00,41.00
2026-05-15T03:31:00Z,61.00,40.11
2026-05-15T03:32:00Z,61.00,40.86
2026-05-15T03:33:00Z,61.00,40.00
2026-05-15T03:34:00Z,60.50,39.37
2026-05-15T03:35:00Z,60.50,39.67
2026-05-15T03:36:00Z,60.99,40.95
2026-05-15T03:37:00Z,60.90,39.18
2026-05-15T03:38:00Z,60.90,41.00
2026-05-15T03:39:00Z,59.24,41.00
2026-05-15T03:40:00Z,61.00,39.79
2026-05-15T03:41:00Z,61.00,39.55
2026-05-15T03:42:00Z,59.00,41.00
2026-05-15T03:43:00Z,60.64,41.00
2026-05-15T03:44:00Z,60.50,39.00
2026-05-15T03:45:00Z,60.50,41.00
2026-05-15T03:46:00Z,59.88,41.00
2026-05-15T03:47:00Z,58.77,41.85
2026-05-15T03:48:00Z,59.83,40.00
2026-05-15T03:49:00Z,60.00,40.00
2026-05-15T03:50:00Z,59.50,40.00
2026-05-15T03:51:00Z,60.00,41.00
2026-05-15T03:52:00Z,60.00,40.46
2026-05-15T03:53:00Z,60.00,40.46
2026-05-15T03:54:00Z,59.00,39.44
2026-05-15T03:55:00Z,59.12,39.44
2026-05-15T03:56:00Z,60.00,41.00
2026-05-15T03:57:00Z,60.00,41.00
2026-05-15T03:58:00Z,60.01,40.00
2026-05-15T03:59:00Z,59.99,41.00
2026-05-15T04:00:00Z,61.00,41.00
2026-05-15T04:01:00Z,61.00,41.00
2026-05-15T04:02:00Z,60.89,40.90
2026-05-15T04:03:00Z,59.00,40.90
2026-05-15T04:04:00Z,61.00,40.75
2026-05-15T04:05:00Z,60.75,40.00
2026-05-15T04:06:00Z,60.91,40.98
2026-05-15T04:07:00Z,61.00,41.00
2026-05-15T04:08:00Z,61.00,40.91
2026-05-15T04:09:00Z,59.19,41.00
2026-05-15T04:10:00Z,59.00,40.00
2026-05-15T04:11:00Z,60.64,40.65
2026-05-15T04:12:00Z,59.68,41.00
2026-05-15T04:13:00Z,59.08,41.00
2026-05-15T04:14:00Z,60.54,41.00
2026-05-15T04:15:00Z,59.16,41.00
2026-05-15T04:16:00Z,60.86,40.14
2026-05-15T04:17:00Z,60.58,41.29
2026-05-15T04:18:00Z,60.00,40.68
2026-05-15T04:19:00Z,60.29,41.05
2026-05-15T04:20:00Z,61.00,41.03
2026-05-15T04:21:00Z,61.00,42.00
2026-05-15T04:22:00Z,61.00,40.46
2026-05-15T04:23:00Z,59.00,39.34
2026-05-15T04:24:00Z,60.82,41.00
2026-05-15T04:25:00Z,61.00,39.14
2026-05-15T04:26:00Z,59.63,41.00
2026-05-15T04:27:00Z,60.93,41.00
2026-05-15T04:28:00Z,60.54,41.00
2026-05-15T04:29:00Z,60.88,40.35
2026-05-15T04:30:00Z,61.00,40.93
2026-05-15T04:31:00Z,60.04,40.00
2026-05-15T04:32:00Z,60.46,40.00
2026-05-15T04:33:00Z,61.00,40.29
2026-05-15T04:34:00Z,59.66,40.84
2026-05-15T04:35:00Z,60.54,40.96
2026-05-15T04:36:00Z,61.00,40.35
2026-05-15T04:37:00Z,61.00,40.41
2026-05-15T04:38:00Z,59.94,41.72
2026-05-15T04:39:00Z,59.04,42.00
2026-05-15T04:40:00Z,58.00,40.18
2026-05-15T04:41:00Z,60.51,42.00
2026-05-15T04:42:00Z,60.51,42.00
2026-05-15T04:43:00Z,60.00,42.00
2026-05-15T04:44:00Z,60.94,42.00
2026-05-15T04:45:00Z,60.99,40.03
2026-05-15T04:46:00Z,60.99,41.00
2026-05-15T04:47:00Z,58.33,41.00
2026-05-15T04:48:00Z,60.00,41.00
2026-05-15T04:49:00Z,60.00,41.00
2026-05-15T04:50:00Z,60.00,40.46
2026-05-15T04:51:00Z,60.58,41.00
2026-05-15T04:52:00Z,59.64,39.35
2026-05-15T04:53:00Z,59.79,41.90
2026-05-15T04:54:00Z,61.00,41.00
2026-05-15T04:55:00Z,61.00,40.63
2026-05-15T04:56:00Z,59.68,39.00
2026-05-15T04:57:00Z,59.26,39.00
2026-05-15T04:58:00Z,59.00,39.00
2026-05-15T04:59:00Z,59.99,40.80
2026-05-15T05:00:00Z,61.00,40.80
2026-05-15T05:01:00Z,61.00,41.00
2026-05-15T05:02:00Z,61.00,42.00
2026-05-15T05:03:00Z,61.00,42.00
2026-05-15T05:04:00Z,61.00,42.00
2026-05-15T05:05:00Z,61.00,41.01
2026-05-15T05:06:00Z,61.00,41.79
2026-05-15T05:07:00Z,59.01,42.16
2026-05-15T05:08:00Z,61.00,42.33
2026-05-15T05:09:00Z,61.00,42.75
2026-05-15T05:10:00Z,60.01,40.00
2026-05-15T05:11:00Z,60.00,41.90
2026-05-15T05:12:00Z,59.97,41.04
2026-05-15T05:13:00Z,59.30,42.00
2026-05-15T05:14:00Z,59.98,42.00
2026-05-15T05:15:00Z,60.00,41.92
2026-05-15T05:16:00Z,60.00,42.00
2026-05-15T05:17:00Z,59.29,41.18
2026-05-15T05:18:00Z,60.00,40.96
2026-05-15T05:19:00Z,59.97,40.05
2026-05-15T05:20:00Z,59.04,41.00
2026-05-15T05:21:00Z,59.96,40.96
2026-05-15T05:22:00Z,60.00,40.03
2026-05-15T05:23:00Z,60.00,41.00
2026-05-15T05:24:00Z,60.00,40.71
2026-05-15T05:25:00Z,60.00,40.33
2026-05-15T05:26:00Z,60.00,40.58
2026-05-15T05:27:00Z,59.68,40.05
2026-05-15T05:28:00Z,60.00,40.35
2026-05-15T05:29:00Z,60.00,41.00
2026-05-15T05:30:00Z,60.00,41.00
2026-05-15T05:31:00Z,59.75,41.00
2026-05-15T05:32:00Z,60.00,40.90
2026-05-15T05:33:00Z,60.00,40.54
2026-05-15T05:34:00Z,60.00,40.96
2026-05-15T05:35:00Z,59.91,41.16
2026-05-15T05:36:00Z,60.00,40.97
2026-05-15T05:37:00Z,60.00,41.01
2026-05-15T05:38:00Z,60.00,40.42
2026-05-15T05:39:00Z,59.51,41.00
2026-05-15T05:40:00Z,60.00,40.54
2026-05-15T05:41:00Z,59.97,41.04
2026-05-15T05:42:00Z,60.00,41.81
2026-05-15T05:43:00Z,59.61,41.95
2026-05-15T05:44:00Z,60.00,41.95
2026-05-15T05:45:00Z,59.93,41.81
2026-05-15T05:46:00Z,60.00,41.11
2026-05-15T05:47:00Z,60.00,41.28
2026-05-15T05:48:00Z,59.03,40.08
2026-05-15T05:49:00Z,60.00,41.00
2026-05-15T05:50:00Z,60.00,41.38
2026-05-15T05:51:00Z,59.01,42.00
2026-05-15T05:52:00Z,59.08,42.00
2026-05-15T05:53:00Z,60.00,42.00
2026-05-15T05:54:00Z,59.10,42.00
2026-05-15T05:55:00Z,59.63,42.00
2026-05-15T05:56:00Z,60.00,40.56
2026-05-15T05:57:00Z,60.00,40.12
2026-05-15T05:58:00Z,60.00,41.00
2026-05-15T05:59:00Z,59.00,41.68
2026-05-15T06:00:00Z,60.00,42.00
2026-05-15T06:01:00Z,59.00,41.12
2026-05-15T06:02:00Z,59.00,39.48
2026-05-15T06:03:00Z,60.00,41.87
2026-05-15T06:04:00Z,59.82,39.99
2026-05-15T06:05:00Z,59.00,41.55
2026-05-15T06:06:00Z,59.00,42.00
2026-05-15T06:07:00Z,59.00,40.55
2026-05-15T06:08:00Z,59.00,41.53
2026-05-15T06:09:00Z,60.00,42.00
2026-05-15T06:10:00Z,60.00,41.89
2026-05-15T06:11:00Z,60.00,41.42
2026-05-15T06:12:00Z,60.00,40.34
2026-05-15T06:13:00Z,60.21,41.95
2026-05-15T06:14:00Z,59.00,42.18
2026-05-15T06:15:00Z,60.00,42.73
2026-05-15T06:16:00Z,59.16,42.00
2026-05-15T06:17:00Z,59.16,41.46
2026-05-15T06:18:00Z,60.00,40.99
2026-05-15T06:19:00Z,60.00,41.30
2026-05-15T06:20:00Z,60.00,42.00
2026-05-15T06:21:00Z,59.65,40.00
2026-05-15T06:22:00Z,60.00,40.61
2026-05-15T06:23:00Z,59.00,41.00
2026-05-15T06:24:00Z,60.00,40.54
2026-05-15T06:25:00Z,60.00,41.00
2026-05-15T06:26:00Z,60.00,42.00
2026-05-15T06:27:00Z,60.00,42.00
2026-05-15T06:28:00Z,59.00,41.92
2026-05-15T06:29:00Z,59.00,41.98
2026-05-15T06:30:00Z,60.00,41.87
2026-05-15T06:31:00Z,60.00,42.00
2026-05-15T06:32:00Z,60.00,42.00
2026-05-15T06:33:00Z,60.00,41.87
2026-05-15T06:34:00Z,60.00,40.00
2026-05-15T06:35:00Z,60.00,42.00
2026-05-15T06:36:00Z,60.00,42.00
2026-05-15T06:37:00Z,59.01,40.95
2026-05-15T06:38:00Z,59.82,41.00
2026-05-15T06:39:00Z,59.00,41.53
2026-05-15T06:40:00Z,60.00,41.53
2026-05-15T06:41:00Z,60.00,41.55
2026-05-15T06:42:00Z,60.00,42.00
2026-05-15T06:43:00Z,59.04,42.00
2026-05-15T06:44:00Z,60.00,42.00
2026-05-15T06:45:00Z,60.00,42.00
2026-05-15T06:46:00Z,59.75,41.90
2026-05-15T06:47:00Z,59.77,41.00
2026-05-15T06:48:00Z,59.79,41.86
2026-05-15T06:49:00Z,60.00,42.00
2026-05-15T06:50:00Z,59.98,41.98
2026-05-15T06:51:00Z,59.98,40.78
2026-05-15T06:52:00Z,60.00,41.00
2026-05-15T06:53:00Z,60.00,41.21
2026-05-15T06:54:00Z,60.00,42.00
2026-05-15T06:55:00Z,60.00,42.00
2026-05-15T06:56:00Z,60.00,42.00
2026-05-15T06:57:00Z,59.01,41.56
2026-05-15T06:58:00Z,60.00,41.83
2026-05-15T06:59:00Z,59.00,40.71
2026-05-15T07:00:00Z,59.00,41.00
2026-05-15T07:01:00Z,59.89,41.84
2026-05-15T07:02:00Z,60.00,41.55
2026-05-15T07:03:00Z,60.00,40.63
2026-05-15T07:04:00Z,60.00,40.00
2026-05-15T07:05:00Z,60.00,40.00
2026-05-15T07:06:00Z,60.00,41.00
2026-05-15T07:07:00Z,60.00,41.11
2026-05-15T07:08:00Z,59.75,40.00
2026-05-15T07:09:00Z,60.00,41.35
2026-05-15T07:10:00Z,60.00,41.00
2026-05-15T07:11:00Z,59.00,41.00
2026-05-15T07:12:00Z,59.80,41.00
2026-05-15T07:13:00Z,60.00,41.00
2026-05-15T07:14:00Z,60.00,41.00
2026-05-15T07:15:00Z,60.00,41.00
2026-05-15T07:16:00Z,60.00,41.00
2026-05-15T07:17:00Z,60.00,41.00
2026-05-15T07:18:00Z,60.00,41.00
2026-05-15T07:19:00Z,60.00,40.66
2026-05-15T07:20:00Z,60.00,40.29
2026-05-15T07:21:00Z,59.55,41.00
2026-05-15T07:22:00Z,59.55,41.67
2026-05-15T07:23:00Z,60.00,41.67
2026-05-15T07:24:00Z,60.00,42.00
2026-05-15T07:25:00Z,59.98,40.00
2026-05-15T07:26:00Z,60.00,40.00
2026-05-15T07:27:00Z,60.00,40.00
2026-05-15T07:28:00Z,58.12,41.99
2026-05-15T07:29:00Z,58.07,41.00
2026-05-15T07:30:00Z,59.00,40.54
2026-05-15T07:31:00Z,58.07,42.00
2026-05-15T07:32:00Z,58.15,42.00
2026-05-15T07:33:00Z,58.15,41.00
2026-05-15T07:34:00Z,59.00,41.00
2026-05-15T07:35:00Z,59.00,42.00
2026-05-15T07:36:00Z,59.00,42.48
2026-05-15T07:37:00Z,59.00,41.09
2026-05-15T07:38:00Z,59.00,40.07
2026-05-15T07:39:00Z,59.00,40.07
2026-05-15T07:40:00Z,59.00,42.00
2026-05-15T07:41:00Z,59.00,42.00
2026-05-15T07:42:00Z,59.00,41.56
2026-05-15T07:43:00Z,59.00,42.00
2026-05-15T07:44:00Z,59.00,41.39
2026-05-15T07:45:00Z,59.00,42.00
2026-05-15T07:46:00Z,59.00,40.00
2026-05-15T07:47:00Z,58.00,40.00
2026-05-15T07:48:00Z,59.00,42.00
2026-05-15T07:49:00Z,58.00,42.00
2026-05-15T07:50:00Z,59.00,42.00
2026-05-15T07:51:00Z,59.00,41.28
2026-05-15T07:53:00Z,59.00,42.00
2026-05-15T07:54:00Z,59.00,42.00
2026-05-15T07:55:00Z,58.00,41.00
2026-05-15T07:56:00Z,59.00,41.00
2026-05-15T07:57:00Z,59.00,42.00
2026-05-15T07:59:00Z,59.01,42.00
2026-05-15T08:00:00Z,59.00,41.10
2026-05-15T08:01:00Z,60.00,41.90
2026-05-15T08:03:00Z,60.00,42.00
2026-05-15T08:04:00Z,59.00,42.00
2026-05-15T08:05:00Z,60.00,41.00
2026-05-15T08:06:00Z,60.00,41.81
2026-05-15T08:07:00Z,59.00,41.81
2026-05-15T08:09:00Z,59.55,41.81
2026-05-15T08:10:00Z,60.00,41.81
2026-05-15T08:12:00Z,60.00,42.00
2026-05-15T08:13:00Z,60.00,41.00
2026-05-15T08:14:00Z,59.00,41.00
2026-05-15T08:15:00Z,60.00,41.90
2026-05-15T08:17:00Z,60.00,42.00
2026-05-15T08:18:00Z,60.00,42.00
2026-05-15T08:19:00Z,59.00,41.00
2026-05-15T08:20:00Z,59.94,41.00
2026-05-15T08:21:00Z,60.00,41.00
2026-05-15T08:22:00Z,60.00,41.65
2026-05-15T08:23:00Z,60.00,41.96
2026-05-15T08:24:00Z,60.00,41.96
2026-05-15T08:25:00Z,59.00,41.96
2026-05-15T08:26:00Z,59.00,41.58
2026-05-15T08:27:00Z,59.00,41.00
2026-05-15T08:28:00Z,59.00,41.00
2026-05-15T08:29:00Z,60.00,41.00
2026-05-15T08:30:00Z,60.00,41.00
2026-05-15T08:32:00Z,59.00,42.00
2026-05-15T08:33:00Z,59.00,40.44
2026-05-15T08:34:00Z,59.00,42.00
2026-05-15T08:36:00Z,58.14,42.00
2026-05-15T08:37:00Z,58.14,40.00
2026-05-15T08:39:00Z,59.00,41.48
2026-05-15T08:41:00Z,59.00,42.00
2026-05-15T08:45:00Z,59.00,42.00
2026-05-15T08:46:00Z,59.00,42.00
2026-05-15T08:48:00Z,59.00,42.00
2026-05-15T08:49:00Z,58.00,40.59
2026-05-15T08:50:00Z,58.00,41.00
2026-05-15T08:51:00Z,58.00,41.72
2026-05-15T08:54:00Z,58.93,41.72
2026-05-15T08:56:00Z,58.93,41.37
2026-05-15T08:58:00Z,58.93,41.00
2026-05-15T08:59:00Z,58.93,41.00
2026-05-15T09:00:00Z,58.93,42.00
2026-05-15T09:01:00Z,59.00,42.00
2026-05-15T09:03:00Z,58.00,42.00
2026-05-15T09:05:00Z,59.00,39.99
2026-05-15T09:06:00Z,58.29,39.99
2026-05-15T09:07:00Z,58.50,41.00
2026-05-15T09:08:00Z,59.00,41.00
2026-05-15T09:09:00Z,59.00,42.00
2026-05-15T09:10:00Z,59.00,42.00
2026-05-15T09:13:00Z,59.00,41.00
2026-05-15T09:14:00Z,59.00,41.00
2026-05-15T09:15:00Z,59.65,42.00
2026-05-15T09:17:00Z,59.00,42.00
2026-05-15T09:18:00Z,58.00,42.00
2026-05-15T09:20:00Z,58.00,40.05
2026-05-15T09:21:00Z,59.00,42.00
2026-05-15T09:22:00Z,58.95,42.00
2026-05-15T09:23:00Z,58.82,42.00
2026-05-15T09:24:00Z,59.00,42.00
2026-05-15T09:25:00Z,59.00,42.00
2026-05-15T09:26:00Z,59.78,42.00
2026-05-15T09:27:00Z,58.01,41.00
2026-05-15T09:28:00Z,59.00,42.00
2026-05-15T09:29:00Z,58.05,42.00
2026-05-15T09:30:00Z,59.00,42.00
2026-05-15T09:31:00Z,59.00,40.00
2026-05-15T09:32:00Z,59.11,40.00
2026-05-15T09:33:00Z,60.00,42.00
2026-05-15T09:34:00Z,60.00,40.00
2026-05-15T09:35:00Z,57.54,40.00
2026-05-15T09:36:00Z,60.00,40.00
2026-05-15T09:37:00Z,60.00,40.00
2026-05-15T09:38:00Z,58.10,42.00
2026-05-15T09:39:00Z,58.57,42.00
2026-05-15T09:40:00Z,58.57,40.27
2026-05-15T09:42:00Z,59.98,42.00
2026-05-15T09:43:00Z,60.00,42.00
2026-05-15T09:44:00Z,60.00,39.76
2026-05-15T09:45:00Z,60.17,42.51
2026-05-15T09:46:00Z,60.97,41.00
2026-05-15T09:47:00Z,60.97,41.00
2026-05-15T09:49:00Z,60.97,38.00
2026-05-15T09:50:00Z,58.46,38.00
2026-05-15T09:51:00Z,58.06,43.00
2026-05-15T09:52:00Z,58.03,43.00
2026-05-15T09:53:00Z,58.24,43.00
2026-05-15T09:54:00Z,59.19,40.58
2026-05-15T09:55:00Z,59.19,42.00
2026-05-15T09:56:00Z,60.00,42.00
2026-05-15T09:57:00Z,57.11,42.00
2026-05-15T09:58:00Z,60.00,42.00
2026-05-15T09:59:00Z,56.84,42.00
2026-05-15T10:00:00Z,56.13,42.00
2026-05-15T10:01:00Z,59.00,42.00
2026-05-15T10:02:00Z,58.95,42.00
2026-05-15T10:05:00Z,58.95,40.00
2026-05-15T10:06:00Z,56.09,40.00
2026-05-15T10:07:00Z,59.00,40.00
2026-05-15T10:08:00Z,59.00,41.20
2026-05-15T10:09:00Z,59.00,41.20
2026-05-15T10:10:00Z,59.00,41.20
2026-05-15T10:11:00Z,57.40,41.39
2026-05-15T10:12:00Z,56.21,41.87
2026-05-15T10:13:00Z,59.00,42.00
2026-05-15T10:15:00Z,59.00,42.00
2026-05-15T10:17:00Z,59.00,40.00
2026-05-15T10:18:00Z,59.33,42.00
2026-05-15T10:20:00Z,59.35,42.00
2026-05-15T10:21:00Z,58.00,42.00
2026-05-15T10:22:00Z,59.99,41.14
2026-05-15T10:23:00Z,60.00,41.14
2026-05-15T10:24:00Z,60.00,41.14
2026-05-15T10:25:00Z,58.65,42.00
2026-05-15T10:26:00Z,59.79,41.50
2026-05-15T10:27:00Z,60.00,41.50
2026-05-15T10:28:00Z,57.53,42.00
2026-05-15T10:29:00Z,59.82,40.00
2026-05-15T10:30:00Z,59.90,40.40
2026-05-15T10:31:00Z,60.99,40.00
2026-05-15T10:32:00Z,61.00,40.00
2026-05-15T10:33:00Z,61.00,42.00
2026-05-15T10:34:00Z,61.00,42.00
2026-05-15T10:35:00Z,61.00,40.00
2026-05-15T10:36:00Z,60.53,40.71
2026-05-15T10:37:00Z,60.80,39.92
2026-05-15T10:38:00Z,61.00,40.16
2026-05-15T10:39:00Z,61.20,40.16
2026-05-15T10:40:00Z,61.57,41.61
2026-05-15T10:41:00Z,58.46,42.15
2026-05-15T10:42:00Z,56.23,45.07
2026-05-15T10:43:00Z,54.24,48.27
2026-05-15T10:44:00Z,56.51,48.39
2026-05-15T10:45:00Z,57.39,46.09
2026-05-15T10:46:00Z,56.28,47.55
2026-05-15T10:47:00Z,59.40,44.76
2026-05-15T10:48:00Z,59.90,42.54
2026-05-15T10:49:00Z,59.11,43.12
2026-05-15T10:50:00Z,59.44,42.72
2026-05-15T10:51:00Z,58.86,45.37
2026-05-15T10:52:00Z,56.00,45.16
2026-05-15T10:53:00Z,58.40,42.72
2026-05-15T10:54:00Z,60.44,36.42
2026-05-15T10:55:00Z,61.43,35.79
2026-05-15T10:56:00Z,62.00,39.29
2026-05-15T10:57:00Z,60.67,41.00
2026-05-15T10:58:00Z,61.66,41.85
2026-05-15T10:59:00Z,61.85,44.09
2026-05-15T11:00:00Z,60.31,41.12
2026-05-15T11:01:00Z,60.37,43.55
2026-05-15T11:02:00Z,58.99,43.89
2026-05-15T11:03:00Z,59.63,44.56
2026-05-15T11:04:00Z,61.45,43.65
2026-05-15T11:05:00Z,60.88,38.58
2026-05-15T11:06:00Z,61.44,40.11
2026-05-15T11:07:00Z,60.82,43.69
2026-05-15T11:08:00Z,58.75,44.80
2026-05-15T11:09:00Z,59.23,44.80
2026-05-15T11:10:00Z,58.32,43.07
2026-05-15T11:11:00Z,59.40,47.91
