# event_ticker=KXATPMATCH-26FEB21PAUTIE
# final_score=4-6 6-4 6-3
# match_winner=Tommy Paul
# fav_player=Tommy Paul
# dog_player=Learner Tien
# kalshi_date=2026-02-21
timestamp,Tommy Paul,Learner Tien
2026-02-22T03:05:00Z,93.41,7.18
2026-02-22T03:06:00Z,93.79,7.95
2026-02-22T03:07:00Z,90.99,8.99
2026-02-22T03:08:00Z,92.93,7.14
2026-02-22T03:09:00Z,93.74,6.47
2026-02-22T03:10:00Z,93.71,5.81
2026-02-22T03:11:00Z,91.34,8.93
2026-02-22T03:12:00Z,88.60,11.19
2026-02-22T03:13:00Z,83.92,16.91
2026-02-22T03:14:00Z,87.89,12.32
2026-02-22T03:15:00Z,94.64,5.88
2026-02-22T03:16:00Z,95.47,5.62
2026-02-22T03:17:00Z,95.80,4.04
2026-02-22T03:18:00Z,94.81,5.29
2026-02-22T03:19:00Z,92.44,9.30
2026-02-22T03:20:00Z,94.45,6.84
2026-02-22T03:21:00Z,92.50,8.49
2026-02-22T03:22:00Z,88.85,16.36
2026-02-22T03:23:00Z,94.79,5.93
2026-02-22T03:24:00Z,97.22,2.67
2026-02-22T03:25:00Z,99.00,1.00
2026-02-22T03:26:00Z,99.00,1.00
2026-02-22T03:27:00Z,99.00,1.00
2026-02-22T03:28:00Z,99.00,1.00
2026-02-22T03:29:00Z,99.00,1.00
2026-02-22T03:30:00Z,99.00,1.00
2026-02-22T03:31:00Z,99.00,1.00
2026-02-22T03:32:00Z,99.00,1.00
2026-02-22T03:33:00Z,99.00,1.00
