# event_ticker=KXATPMATCH-26MAR10TIEDAV
# final_score=4-6 6-1 7-6(4)
# score_resolution=6-4 1-6 6-7
# match_winner=Learner Tien
# fav_player=Alejandro Davidovich Fokina
# dog_player=Learner Tien
# kalshi_date=2026-03-10
timestamp,Alejandro Davidovich Fokina,Learner Tien
2026-03-10T23:57:00Z,47.14,48.91
2026-03-10T23:58:00Z,53.98,46.20
2026-03-10T23:59:00Z,67.23,31.06
2026-03-11T00:00:00Z,67.31,37.16
2026-03-11T00:01:00Z,46.37,49.47
2026-03-11T00:02:00Z,45.40,53.11
2026-03-11T00:03:00Z,33.74,67.83
2026-03-11T00:04:00Z,41.12,60.48
2026-03-11T00:05:00Z,53.83,46.51
2026-03-11T00:06:00Z,53.79,45.85
2026-03-11T00:07:00Z,52.65,48.50
2026-03-11T00:08:00Z,47.42,52.36
2026-03-11T00:09:00Z,48.15,52.89
2026-03-11T00:10:00Z,48.12,53.31
2026-03-11T00:11:00Z,44.18,57.79
2026-03-11T00:12:00Z,25.37,72.89
2026-03-11T00:13:00Z,30.90,68.15
2026-03-11T00:14:00Z,23.86,78.24
2026-03-11T00:15:00Z,18.08,80.80
2026-03-11T00:16:00Z,27.99,73.02
2026-03-11T00:17:00Z,12.27,90.49
2026-03-11T00:18:00Z,5.09,94.76
2026-03-11T00:19:00Z,1.11,99.00
2026-03-11T00:20:00Z,1.00,99.00
2026-03-11T00:21:00Z,1.00,99.00
