# event_ticker=KXATPMATCH-26MAY13JODDAR
# final_score=7-6(5) 5-7 6-0
# score_resolution=7-6 5-7 6-0
# match_winner=Luciano Darderi
# fav_player=Luciano Darderi
# dog_player=Rafael Jodar
# kalshi_date=2026-05-13
timestamp,Rafael Jodar,Luciano Darderi
2026-05-13T22:35:00Z,11.24,89.00
2026-05-13T22:36:00Z,7.35,92.68
2026-05-13T22:37:00Z,7.52,93.58
2026-05-13T22:38:00Z,4.79,95.18
2026-05-13T22:39:00Z,7.46,92.97
2026-05-13T22:40:00Z,10.56,88.54
2026-05-13T22:41:00Z,14.00,85.14
2026-05-13T22:42:00Z,21.78,78.55
2026-05-13T22:43:00Z,28.73,70.93
2026-05-13T22:44:00Z,32.41,67.70
2026-05-13T22:45:00Z,33.63,66.00
2026-05-13T22:46:00Z,27.00,74.52
2026-05-13T22:47:00Z,17.71,81.79
2026-05-13T22:48:00Z,18.62,80.11
2026-05-13T22:49:00Z,24.93,76.98
2026-05-13T22:50:00Z,30.92,69.32
2026-05-13T22:51:00Z,35.14,63.25
2026-05-13T22:52:00Z,37.56,61.99
2026-05-13T22:53:00Z,33.08,67.01
2026-05-13T22:54:00Z,29.19,71.02
2026-05-13T22:55:00Z,28.82,71.96
2026-05-13T22:56:00Z,29.57,70.58
2026-05-13T22:57:00Z,32.85,67.41
2026-05-13T22:58:00Z,34.60,65.88
2026-05-13T22:59:00Z,36.86,64.10
2026-05-13T23:00:00Z,44.17,56.38
2026-05-13T23:01:00Z,39.14,60.72
2026-05-13T23:02:00Z,32.14,68.34
2026-05-13T23:03:00Z,34.02,66.63
2026-05-13T23:04:00Z,35.39,66.91
2026-05-13T23:05:00Z,27.81,70.11
2026-05-13T23:06:00Z,26.63,72.10
2026-05-13T23:07:00Z,26.00,72.61
2026-05-13T23:08:00Z,29.47,73.23
2026-05-13T23:09:00Z,19.52,77.97
2026-05-13T23:10:00Z,16.15,78.49
2026-05-13T23:11:00Z,24.26,76.53
2026-05-13T23:12:00Z,32.80,67.66
2026-05-13T23:13:00Z,38.42,64.07
2026-05-13T23:14:00Z,45.32,53.22
2026-05-13T23:15:00Z,39.74,61.45
2026-05-13T23:16:00Z,42.24,56.67
2026-05-13T23:17:00Z,45.55,55.69
2026-05-13T23:18:00Z,56.41,42.61
2026-05-13T23:19:00Z,56.54,41.79
2026-05-13T23:20:00Z,58.52,42.28
2026-05-13T23:21:00Z,62.17,38.75
2026-05-13T23:22:00Z,62.39,37.63
2026-05-13T23:23:00Z,62.22,37.84
2026-05-13T23:24:00Z,61.84,37.33
2026-05-13T23:25:00Z,62.43,37.63
2026-05-13T23:26:00Z,62.61,37.75
2026-05-13T23:27:00Z,62.34,37.65
2026-05-13T23:28:00Z,63.38,37.33
2026-05-13T23:29:00Z,62.85,36.01
2026-05-13T23:30:00Z,56.74,42.17
2026-05-13T23:31:00Z,57.17,44.41
2026-05-13T23:32:00Z,56.42,44.63
2026-05-13T23:33:00Z,48.27,51.17
2026-05-13T23:34:00Z,53.92,46.05
2026-05-13T23:35:00Z,43.33,54.80
2026-05-13T23:36:00Z,44.27,53.72
2026-05-13T23:37:00Z,43.24,57.16
2026-05-13T23:38:00Z,53.32,49.29
2026-05-13T23:39:00Z,50.72,49.24
2026-05-13T23:40:00Z,52.39,46.68
2026-05-13T23:41:00Z,49.33,48.83
2026-05-13T23:42:00Z,49.30,50.08
2026-05-13T23:43:00Z,41.60,55.10
2026-05-13T23:44:00Z,42.35,56.30
2026-05-13T23:45:00Z,40.75,60.56
2026-05-13T23:46:00Z,25.65,73.97
2026-05-13T23:47:00Z,28.49,71.33
2026-05-13T23:48:00Z,28.89,71.08
2026-05-13T23:49:00Z,24.92,75.14
2026-05-13T23:50:00Z,22.40,78.74
2026-05-13T23:51:00Z,18.48,81.41
2026-05-13T23:52:00Z,18.85,80.84
2026-05-13T23:53:00Z,22.92,78.02
2026-05-13T23:54:00Z,15.65,83.70
2026-05-13T23:55:00Z,5.25,93.60
2026-05-13T23:56:00Z,5.69,94.48
2026-05-13T23:57:00Z,3.77,96.29
2026-05-13T23:58:00Z,1.52,98.66
2026-05-13T23:59:00Z,1.13,98.85
2026-05-14T00:00:00Z,1.68,98.33
2026-05-14T00:01:00Z,1.07,98.96
2026-05-14T00:02:00Z,1.00,99.00
2026-05-14T00:03:00Z,1.00,99.00
2026-05-14T00:04:00Z,1.00,99.00
2026-05-14T00:05:00Z,1.00,99.00
